,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:05,Анапа,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 7
1,Совершил посадку в 23:39 29 мая,Совершил посадку в 23:39 29 мая,,SU 2973Аэрофлот,ПрилетелВыдача багажа: лента 7
2,00:35,Москва,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
3,Совершил посадку в 00:57,Совершил посадку в 00:57,,U6 263Уральские авиалинии,ПрилетелВыдача багажа: лента 8
4,01:45,Анталья,,WZ 7024Red Wings,Нет актуальной информации о статусе
5,,,,WZ 7024Red Wings,Нет актуальной информации о статусе
6,01:55,Москва,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
7,Совершил посадку в 01:22,Совершил посадку в 01:22,,SU 1406Аэрофлот,ПрилетелВыдача багажа: лента 9
8,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 03:03,Совершил посадку в 03:03,,DP 403Победа,ПрилетелВыдача багажа: лента 10
10,03:35,Симферополь,,WZ 7067Red Wings,ПрилетелВыдача багажа: лента 8
11,Совершил посадку в 03:00,Совершил посадку в 03:00,,WZ 7067Red Wings,ПрилетелВыдача багажа: лента 8
12,04:10,Москва,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 9
13,Совершил посадку в 03:53,Совершил посадку в 03:53,,JU 7067Air Serbia,ПрилетелВыдача багажа: лента 9
14,04:10,Москва,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 9
15,Совершил посадку в 03:53,Совершил посадку в 03:53,,SU 1408Аэрофлот,ПрилетелВыдача багажа: лента 9
16,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 10
17,Совершил посадку в 04:09,Совершил посадку в 04:09,,DP 405Победа,ПрилетелВыдача багажа: лента 10
18,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 8
19,Совершил посадку в 04:16,Совершил посадку в 04:16,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 8
20,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 9
21,Совершил посадку в 04:43,Совершил посадку в 04:43,,DP 515Победа,ПрилетелВыдача багажа: лента 9
22,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
23,Совершил посадку в 04:40,Совершил посадку в 04:40,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 10
24,04:55,Сочи,,FV 5614Россия,ПрилетелВыдача багажа: лента 8
25,Совершил посадку в 05:28,Совершил посадку в 05:28,,FV 5614Россия,ПрилетелВыдача багажа: лента 8
26,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 9
27,Совершил посадку в 05:10,Совершил посадку в 05:10,,DP 339Победа,ПрилетелВыдача багажа: лента 9
28,05:05,Сочи,,N4 142Nordwind,ПрилетелВыдача багажа: лента 10
29,Совершил посадку в 05:25,Совершил посадку в 05:25,,N4 142Nordwind,ПрилетелВыдача багажа: лента 10
30,05:20,Москва,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 8
31,Совершил посадку в 04:54,Совершил посадку в 04:54,,"S7 1171, B2 171, EK 7863, EY 8718S7 Airlines, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 8
32,05:30,Санкт-Петербург,,U6 226Уральские авиалинии,ПрилетелВыдача багажа: лента 9
33,Совершил посадку в 05:23,Совершил посадку в 05:23,,U6 226Уральские авиалинии,ПрилетелВыдача багажа: лента 9
34,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 10
35,Совершил посадку в 06:04,Совершил посадку в 06:04,,DP 564Победа,ПрилетелВыдача багажа: лента 10
36,06:25,Москва,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 9
37,Совершил посадку в 06:02,Совершил посадку в 06:02,,SU 1436Аэрофлот,ПрилетелВыдача багажа: лента 9
38,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 8
39,Совершил посадку в 06:12,Совершил посадку в 06:12,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 8
40,07:00,Самарканд,,ZF 5096Azur Air,"ПрилетелВыдача багажа: лента 2,3"
41,Совершил посадку в 08:27,Совершил посадку в 08:27,,ZF 5096Azur Air,"ПрилетелВыдача багажа: лента 2,3"
42,07:35,Ош,,U6 8904Уральские авиалинии,Нет актуальной информации о статусе
43,,,,U6 8904Уральские авиалинии,Нет актуальной информации о статусе
44,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
45,Совершил посадку в 09:38,Совершил посадку в 09:38,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
46,10:30,Фергана,,WZ 1126Red Wings,
47,Отменен,Отменен,,WZ 1126Red Wings,
48,10:45,Якутск,,R3 467Якутия,ПрилетелВыдача багажа: лента 8
49,Совершил посадку в 10:21,Совершил посадку в 10:21,,R3 467Якутия,ПрилетелВыдача багажа: лента 8
50,11:10,Симферополь,,WZ 727Red Wings,ПрилетелВыдача багажа: лента 10
51,Совершил посадку в 10:42,Совершил посадку в 10:42,,WZ 727Red Wings,ПрилетелВыдача багажа: лента 10
52,11:10,Москва,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
53,Совершил посадку в 10:53,Совершил посадку в 10:53,,"SU 1410, JU 7068Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
54,11:25,Новый Уренгой,,YC 222Ямал,ПрилетелВыдача багажа: лента 8
55,Совершил посадку в 11:18,Совершил посадку в 11:18,,YC 222Ямал,ПрилетелВыдача багажа: лента 8
56,11:35,Красноярск,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 9
57,Совершил посадку в 11:30,Совершил посадку в 11:30,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 9
58,11:55,Братск,,WZ 1202Red Wings,ПрилетелВыдача багажа: лента 10
59,Совершил посадку в 11:11,Совершил посадку в 11:11,,WZ 1202Red Wings,ПрилетелВыдача багажа: лента 10
60,11:55,Ханты-Мансийск,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
61,Совершил посадку в 11:51,Совершил посадку в 11:51,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
62,12:00,Советский,,4G 9804Газпромавиа,Прилетел
63,Совершил посадку в 11:58,Совершил посадку в 11:58,,4G 9804Газпромавиа,Прилетел
64,12:05,Уфа,,WZ 1026Red Wings,ПрилетелВыдача багажа: лента 8
65,Совершил посадку в 11:32,Совершил посадку в 11:32,,WZ 1026Red Wings,ПрилетелВыдача багажа: лента 8
66,12:05,Сочи,,WZ 827Red Wings,ПрилетелВыдача багажа: лента 9
67,Совершил посадку в 12:01,Совершил посадку в 12:01,,WZ 827Red Wings,ПрилетелВыдача багажа: лента 9
68,12:10,Чита,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 10
69,Совершил посадку в 12:24,Совершил посадку в 12:24,,U6 623Уральские авиалинии,ПрилетелВыдача багажа: лента 10
70,13:00,Владивосток,,U6 366Уральские авиалинии,ПрилетелВыдача багажа: лента 7
71,Совершил посадку в 14:00,Совершил посадку в 14:00,,U6 366Уральские авиалинии,ПрилетелВыдача багажа: лента 7
72,13:25,Новосибирск,,WZ 436Red Wings,ПрилетелВыдача багажа: лента 7
73,Совершил посадку в 12:43,Совершил посадку в 12:43,,WZ 436Red Wings,ПрилетелВыдача багажа: лента 7
74,13:35,Симферополь,,U6 2932Уральские авиалинии,ПрилетелВыдача багажа: лента 9
75,Совершил посадку в 13:30,Совершил посадку в 13:30,,U6 2932Уральские авиалинии,ПрилетелВыдача багажа: лента 9
76,13:40,Сочи,,U6 220Уральские авиалинии,ПрилетелВыдача багажа: лента 7
77,Совершил посадку в 13:32,Совершил посадку в 13:32,,U6 220Уральские авиалинии,ПрилетелВыдача багажа: лента 7
78,13:55,Москва,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 7
79,Совершил посадку в 13:26,Совершил посадку в 13:26,,"SU 1416, JU 7107Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 7
80,13:55,Минеральные Воды,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 10
81,Совершил посадку в 13:36,Совершил посадку в 13:36,,U6 206Уральские авиалинии,ПрилетелВыдача багажа: лента 10
82,14:00,Благовещенск,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 8
83,Совершил посадку в 14:05,Совершил посадку в 14:05,,U6 300Уральские авиалинии,ПрилетелВыдача багажа: лента 8
84,14:05,Томск,,WZ 1004Red Wings,ПрилетелВыдача багажа: лента 7
85,Совершил посадку в 13:46,Совершил посадку в 13:46,,WZ 1004Red Wings,ПрилетелВыдача багажа: лента 7
86,14:05,Анапа,,U6 202Уральские авиалинии,ПрилетелВыдача багажа: лента 9
87,Совершил посадку в 13:57,Совершил посадку в 13:57,,U6 202Уральские авиалинии,ПрилетелВыдача багажа: лента 9
88,14:15,Москва,,DP 407Победа,ПрилетелВыдача багажа: лента 10
89,Совершил посадку в 13:52,Совершил посадку в 13:52,,DP 407Победа,ПрилетелВыдача багажа: лента 10
90,14:15,Москва,,U6 261Уральские авиалинии,ПрилетелВыдача багажа: лента 9
91,Совершил посадку в 14:16,Совершил посадку в 14:16,,U6 261Уральские авиалинии,ПрилетелВыдача багажа: лента 9
92,14:45,Новосибирск,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 10
93,Совершил посадку в 14:24,Совершил посадку в 14:24,,S7 5017S7 Airlines,ПрилетелВыдача багажа: лента 10
94,14:50,Душанбе,,SZ 209Сомон Эйр,Нет актуальной информации о статусе
95,,,,SZ 209Сомон Эйр,Нет актуальной информации о статусе
96,15:10,Дубай,,FZ 1901Flydubai,ПрилетелВыдача багажа: лента 3
97,Совершил посадку в 15:18,Совершил посадку в 15:18,,FZ 1901Flydubai,ПрилетелВыдача багажа: лента 3
98,15:20,Фергана,,S7 6530S7 Airlines,ПрилетелВыдача багажа: лента 2
99,Совершил посадку в 15:04,Совершил посадку в 15:04,,S7 6530S7 Airlines,ПрилетелВыдача багажа: лента 2
100,15:20,Фергана,,S7 6529S7 Airlines,Прилетел
101,Совершил посадку в 15:20,Совершил посадку в 15:20,,S7 6529S7 Airlines,Прилетел
102,15:45,Ларнака,,FV 5802Россия,"ПрилетелВыдача багажа: лента 2,3"
103,Совершил посадку в 18:32,Совершил посадку в 18:32,,FV 5802Россия,"ПрилетелВыдача багажа: лента 2,3"
104,15:50,Москва,,"SU 1402, JU 7105Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
105,Совершил посадку в 15:13,Совершил посадку в 15:13,,"SU 1402, JU 7105Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 8
106,16:00,Анапа,,SU 2873Аэрофлот,ПрилетелВыдача багажа: лента 9
107,Совершил посадку в 15:37,Совершил посадку в 15:37,,SU 2873Аэрофлот,ПрилетелВыдача багажа: лента 9
108,16:20,Москва,,WZ 425Red Wings,ПрилетелВыдача багажа: лента 10
109,Совершил посадку в 15:53,Совершил посадку в 15:53,,WZ 425Red Wings,ПрилетелВыдача багажа: лента 10
110,17:00,Ларнака,,U6 7028Уральские авиалинии,ПрилетелВыдача багажа: лента 1
111,Совершил посадку в 20:02,Совершил посадку в 20:02,,U6 7028Уральские авиалинии,ПрилетелВыдача багажа: лента 1
112,17:20,Советский,,UT 336ЮТэйр,ПрилетелВыдача багажа: лента 7
113,Совершил посадку в 16:58,Совершил посадку в 16:58,,UT 336ЮТэйр,ПрилетелВыдача багажа: лента 7
114,17:25,Омск,,WZ 1072Red Wings,ПрилетелВыдача багажа: лента 8
115,Совершил посадку в 17:04,Совершил посадку в 17:04,,WZ 1072Red Wings,ПрилетелВыдача багажа: лента 8
116,17:25,Ноябрьск,,YC 250Ямал,ПрилетелВыдача багажа: лента 9
117,Совершил посадку в 17:08,Совершил посадку в 17:08,,YC 250Ямал,ПрилетелВыдача багажа: лента 9
118,17:30,Симферополь,,"EO 132, N4 132Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 10
119,Совершил посадку в 17:34,Совершил посадку в 17:34,,"EO 132, N4 132Pegas Fly, Nordwind",ПрилетелВыдача багажа: лента 10
120,17:30,Шарджа,,FV 5742Россия,ПрилетелВыдача багажа: лента 3
121,Совершил посадку в 18:01,Совершил посадку в 18:01,,FV 5742Россия,ПрилетелВыдача багажа: лента 3
122,17:35,Москва,,U6 269Уральские авиалинии,ПрилетелВыдача багажа: лента 8
123,Совершил посадку в 18:17,Совершил посадку в 18:17,,U6 269Уральские авиалинии,ПрилетелВыдача багажа: лента 8
124,17:45,Калуга,,7R 846РусЛайн,ПрилетелВыдача багажа: лента 7
125,Совершил посадку в 17:15,Совершил посадку в 17:15,,7R 846РусЛайн,ПрилетелВыдача багажа: лента 7
126,17:50,Москва,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
127,Совершил посадку в 17:30,Совершил посадку в 17:30,,"SU 1412, JU 7064Аэрофлот, Air Serbia",ПрилетелВыдача багажа: лента 9
128,17:50,Нижний Новгород,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 10
129,Совершил посадку в 17:36,Совершил посадку в 17:36,,WZ 1030Red Wings,ПрилетелВыдача багажа: лента 10
130,17:50,Томск,,7R 818РусЛайн,ПрилетелВыдача багажа: лента 7
131,Совершил посадку в 17:42,Совершил посадку в 17:42,,7R 818РусЛайн,ПрилетелВыдача багажа: лента 7
132,19:10,Тюмень,,UT 279ЮТэйр,ПрилетелВыдача багажа: лента 7
133,Совершил посадку в 18:46,Совершил посадку в 18:46,,UT 279ЮТэйр,ПрилетелВыдача багажа: лента 7
134,19:10,Санкт-Петербург,,R3 468Якутия,ПрилетелВыдача багажа: лента 8
135,Совершил посадку в 19:35,Совершил посадку в 19:35,,R3 468Якутия,ПрилетелВыдача багажа: лента 8
136,19:20,Москва,,EY 7865Etihad Airways,ПрилетелВыдача багажа: лента 9
137,Совершил посадку в 19:13,Совершил посадку в 19:13,,EY 7865Etihad Airways,ПрилетелВыдача багажа: лента 9
138,19:20,Москва,,"S7 1175, SQ 1921, QR 5681, B2 165S7 Airlines, Singapore Airlines, Qatar Airways, Белавиа",ПрилетелВыдача багажа: лента 9
139,Совершил посадку в 19:13,Совершил посадку в 19:13,,"S7 1175, SQ 1921, QR 5681, B2 165S7 Airlines, Singapore Airlines, Qatar Airways, Белавиа",ПрилетелВыдача багажа: лента 9
140,19:50,Москва,,SU 1404Аэрофлот,ПрилетелВыдача багажа: лента 10
141,Совершил посадку в 19:22,Совершил посадку в 19:22,,SU 1404Аэрофлот,ПрилетелВыдача багажа: лента 10
142,20:00,Уфа,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
143,Совершил посадку в 19:40,Совершил посадку в 19:40,,UT 106ЮТэйр,ПрилетелВыдача багажа: лента 7
144,20:20,Санкт-Петербург,,DP 581Победа,ПрилетелВыдача багажа: лента 8
145,Совершил посадку в 20:28,Совершил посадку в 20:28,,DP 581Победа,ПрилетелВыдача багажа: лента 8
146,20:25,Новосибирск,,S7 5019S7 Airlines,ПрилетелВыдача багажа: лента 10
147,Совершил посадку в 20:07,Совершил посадку в 20:07,,S7 5019S7 Airlines,ПрилетелВыдача багажа: лента 10
148,21:20,Санкт-Петербург,,"FV 6403, SU 6403Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
149,Совершил посадку в 21:11,Совершил посадку в 21:11,,"FV 6403, SU 6403Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
150,21:55,Анапа,,U6 302Уральские авиалинии,ПрилетелВыдача багажа: лента 7
151,Совершил посадку в 21:47,Совершил посадку в 21:47,,U6 302Уральские авиалинии,ПрилетелВыдача багажа: лента 7
152,22:00,Москва,,"SU 1414, JL 8457, JU 7106Аэрофлот, Japan Airlines, Air Serbia",ПрилетелВыдача багажа: лента 10
153,Совершил посадку в 21:38,Совершил посадку в 21:38,,"SU 1414, JL 8457, JU 7106Аэрофлот, Japan Airlines, Air Serbia",ПрилетелВыдача багажа: лента 10
154,22:00,Москва,,U6 299Уральские авиалинии,ПрилетелВыдача багажа: лента 9
155,Совершил посадку в 21:50,Совершил посадку в 21:50,,U6 299Уральские авиалинии,ПрилетелВыдача багажа: лента 9
156,22:00,Санкт-Петербург,,U6 173Уральские авиалинии,ПрилетелВыдача багажа: лента 8
157,Совершил посадку в 22:01,Совершил посадку в 22:01,,U6 173Уральские авиалинии,ПрилетелВыдача багажа: лента 8
158,22:05,Геленджик,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 7
159,Совершил посадку в 22:50,Совершил посадку в 22:50,,U6 150Уральские авиалинии,ПрилетелВыдача багажа: лента 7
160,22:10,Калининград,,U6 404Уральские авиалинии,ПрилетелВыдача багажа: лента 9
161,Совершил посадку в 22:42,Совершил посадку в 22:42,,U6 404Уральские авиалинии,ПрилетелВыдача багажа: лента 9
162,22:25,Казань,,"7R 862, UT 4862РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
163,Совершил посадку в 22:05,Совершил посадку в 22:05,,"7R 862, UT 4862РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента 7
164,22:25,Краснодар,,U6 210Уральские авиалинии,ПрилетелВыдача багажа: лента 10
165,Совершил посадку в 22:21,Совершил посадку в 22:21,,U6 210Уральские авиалинии,ПрилетелВыдача багажа: лента 10
166,22:25,Сочи,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 10
167,Совершил посадку в 22:46,Совершил посадку в 22:46,,U6 322Уральские авиалинии,ПрилетелВыдача багажа: лента 10
168,22:40,Казань,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 8
169,Совершил посадку в 22:24,Совершил посадку в 22:24,,WZ 1070Red Wings,ПрилетелВыдача багажа: лента 8
170,23:40,Самара,,WZ 1034Red Wings,ПрилетелВыдача багажа: лента 8
171,Совершил посадку в 23:10,Совершил посадку в 23:10,,WZ 1034Red Wings,ПрилетелВыдача багажа: лента 8
172,23:50,Симферополь,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 7
173,Совершил посадку в 01:34 31 мая,Совершил посадку в 01:34 31 мая,,U6 528Уральские авиалинии,ПрилетелВыдача багажа: лента 7
