,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:10,Санкт-Петербург,,YC 9722Ямал,Нет актуальной информации о статусе
1,,,,YC 9722Ямал,Нет актуальной информации о статусе
2,00:20,Краснодар,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
3,Совершил посадку в 00:09,Совершил посадку в 00:09,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
4,01:05,Санкт-Петербург,,U6 192Уральские авиалинии,Прилетел
5,Совершил посадку в 00:57,Совершил посадку в 00:57,,U6 192Уральские авиалинии,Прилетел
6,01:30,Байконур,,6R 9942Алроса,Прилетел
7,Совершил посадку в 01:46,Совершил посадку в 01:46,,6R 9942Алроса,Прилетел
8,03:30,Нижний Новгород,,S7 1104S7 Airlines,Прилетел
9,Совершил посадку в 03:17,Совершил посадку в 03:17,,S7 1104S7 Airlines,Прилетел
10,03:40,Ереван,,U6 8704Уральские авиалинии,Прилетел
11,Совершил посадку в 03:53,Совершил посадку в 03:53,,U6 8704Уральские авиалинии,Прилетел
12,05:20,Екатеринбург,,WZ 422Red Wings,Прилетел
13,Совершил посадку в 05:20,Совершил посадку в 05:20,,WZ 422Red Wings,Прилетел
14,05:30,Уфа,,"S7 1132, TP 8151, AT 9022, LY 8914, EY 8728, EK 7864, SQ 1924S7 Airlines, Tap, Royal Air Maroc, El Al, Etihad Airways, Emirates, Singapore Airlines",Прилетел
15,Совершил посадку в 05:11,Совершил посадку в 05:11,,"S7 1132, TP 8151, AT 9022, LY 8914, EY 8728, EK 7864, SQ 1924S7 Airlines, Tap, Royal Air Maroc, El Al, Etihad Airways, Emirates, Singapore Airlines",Прилетел
16,05:35,Новосибирск,,6R 543Алроса,Прилетел
17,Совершил посадку в 05:39,Совершил посадку в 05:39,,6R 543Алроса,Прилетел
18,06:15,Нижний Новгород,,"S7 1100, A3 3556, EY 8630S7 Airlines, Aegean Airlines, Etihad Airways",Прилетел
19,Совершил посадку в 06:02,Совершил посадку в 06:02,,"S7 1100, A3 3556, EY 8630S7 Airlines, Aegean Airlines, Etihad Airways",Прилетел
20,06:20,Самара,,"S7 1080, TP 8149, AT 9014, B2 180, EY 8652, LY 8930, A3 3540, KC 1438S7 Airlines, Tap, Royal Air Maroc, Белавиа, Etihad Airways, El Al, Aegean Airlines, Air Astana",Прилетел
21,Совершил посадку в 06:05,Совершил посадку в 06:05,,"S7 1080, TP 8149, AT 9014, B2 180, EY 8652, LY 8930, A3 3540, KC 1438S7 Airlines, Tap, Royal Air Maroc, Белавиа, Etihad Airways, El Al, Aegean Airlines, Air Astana",Прилетел
22,06:35,Бишкек,,U6 8264Уральские авиалинии,Прилетел
23,Совершил посадку в 06:08,Совершил посадку в 06:08,,U6 8264Уральские авиалинии,Прилетел
24,06:35,Казань,,"S7 1060, EY 8657, A3 3512, B2 160, KC 1440, TP 8139, LY 8968S7 Airlines, Etihad Airways, Aegean Airlines, Белавиа, Air Astana, Tap, El Al",Прилетел
25,Совершил посадку в 06:16,Совершил посадку в 06:16,,"S7 1060, EY 8657, A3 3512, B2 160, KC 1440, TP 8139, LY 8968S7 Airlines, Etihad Airways, Aegean Airlines, Белавиа, Air Astana, Tap, El Al",Прилетел
26,06:40,Ульяновск,,"S7 1184, EK 7894S7 Airlines, Emirates",Прилетел
27,Совершил посадку в 06:20,Совершил посадку в 06:20,,"S7 1184, EK 7894S7 Airlines, Emirates",Прилетел
28,06:45,Екатеринбург,,"S7 1172, B2 172, TP 8145, LY 8942, EK 7862, EY 8721, SQ 1914, A3 3513S7 Airlines, Белавиа, Tap, El Al, Emirates, Etihad Airways, Singapore Airlines, Aegean Airlines",Прилетел
29,Совершил посадку в 06:34,Совершил посадку в 06:34,,"S7 1172, B2 172, TP 8145, LY 8942, EK 7862, EY 8721, SQ 1914, A3 3513S7 Airlines, Белавиа, Tap, El Al, Emirates, Etihad Airways, Singapore Airlines, Aegean Airlines",Прилетел
