,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
60,05:15,Краснодар,,"KL 2902, AZ 3941KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
61,Совершил посадку в 04:49,Совершил посадку в 04:49,,"KL 2902, AZ 3941KLM, Alitalia",B,ПрилетелВыдача багажа: лента 6
62,05:15,Краснодар,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 6
63,Совершил посадку в 04:49,Совершил посадку в 04:49,,SU 1113Аэрофлот,B,ПрилетелВыдача багажа: лента 6
64,05:25,Магнитогорск,,N4 340Nordwind,D,ПрилетелВыдача багажа: лента 4
65,Совершил посадку в 05:03,Совершил посадку в 05:03,,N4 340Nordwind,D,ПрилетелВыдача багажа: лента 4
66,05:25,Магнитогорск,,EO 340Pegas Fly,D,ПрилетелВыдача багажа: лента 4
67,Совершил посадку в 05:03,Совершил посадку в 05:03,,EO 340Pegas Fly,D,ПрилетелВыдача багажа: лента 4
68,05:30,Баку,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 9
69,Совершил посадку в 04:42,Совершил посадку в 04:42,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 9
70,05:45,Челябинск,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 4
71,Совершил посадку в 05:59,Совершил посадку в 05:59,,N4 180Nordwind,D,ПрилетелВыдача багажа: лента 4
72,05:50,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
73,Совершил посадку в 05:35,Совершил посадку в 05:35,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 2
74,05:50,Екатеринбург,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 2
75,Совершил посадку в 05:35,Совершил посадку в 05:35,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 2
76,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
77,Совершил посадку в 05:41,Совершил посадку в 05:41,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
78,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 4
79,Совершил посадку в 05:23,Совершил посадку в 05:23,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 4
80,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 4
81,Совершил посадку в 05:23,Совершил посадку в 05:23,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 4
82,06:05,Пермь,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 3
83,Совершил посадку в 05:49,Совершил посадку в 05:49,,DP 6516Победа,D,ПрилетелВыдача багажа: лента 3
84,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
85,Совершил посадку в 05:57,Совершил посадку в 05:57,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 3
86,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
87,Совершил посадку в 05:57,Совершил посадку в 05:57,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
88,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
89,Совершил посадку в 06:08,Совершил посадку в 06:08,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
90,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 05:55,Совершил посадку в 05:55,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 4
92,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
93,Совершил посадку в 05:55,Совершил посадку в 05:55,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 4
94,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 5
95,Совершил посадку в 05:47,Совершил посадку в 05:47,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 5
96,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
97,Совершил посадку в 05:53,Совершил посадку в 05:53,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
98,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
99,Совершил посадку в 05:53,Совершил посадку в 05:53,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
100,06:15,Самара,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
101,Совершил посадку в 06:11,Совершил посадку в 06:11,,"FV 6072, SU 6072Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
102,06:20,Тюмень,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 2
103,Совершил посадку в 06:02,Совершил посадку в 06:02,,SU 1503Аэрофлот,B,ПрилетелВыдача багажа: лента 2
104,06:25,Бишкек,,SU 1881Аэрофлот,D,ПрилетелВыдача багажа: лента 7
105,Совершил посадку в 05:44,Совершил посадку в 05:44,,SU 1881Аэрофлот,D,ПрилетелВыдача багажа: лента 7
106,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
107,Совершил посадку в 06:06,Совершил посадку в 06:06,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
108,06:30,Омск,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
109,Совершил посадку в 06:04,Совершил посадку в 06:04,,"KL 2947, JU 7012KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
110,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 5
111,Совершил посадку в 06:04,Совершил посадку в 06:04,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 5
112,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
113,Совершил посадку в 06:19,Совершил посадку в 06:19,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
114,06:35,Орск,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
115,Совершил посадку в 06:23,Совершил посадку в 06:23,,N4 564Nordwind,D,ПрилетелВыдача багажа: лента 2
116,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 5
117,Совершил посадку в 06:22,Совершил посадку в 06:22,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 5
118,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 5
119,Совершил посадку в 06:22,Совершил посадку в 06:22,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 5
120,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 2
121,Совершил посадку в 06:37,Совершил посадку в 06:37,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 2
122,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 2
123,Совершил посадку в 06:37,Совершил посадку в 06:37,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 2
124,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
125,Совершил посадку в 06:32,Совершил посадку в 06:32,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
126,06:55,Ульяновск,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
127,Совершил посадку в 06:30,Совершил посадку в 06:30,,"FV 6078, SU 6078Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
128,06:55,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
129,Совершил посадку в 06:50,Совершил посадку в 06:50,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 9
130,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
131,Совершил посадку в 06:39,Совершил посадку в 06:39,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
132,07:00,Нур-Султан (Астана),,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 8
133,Совершил посадку в 06:45,Совершил посадку в 06:45,,SU 1957Аэрофлот,D,ПрилетелВыдача багажа: лента 8
134,07:05,Ереван,,SU 1967Аэрофлот,D,ПрилетелВыдача багажа: лента 7
135,Совершил посадку в 06:42,Совершил посадку в 06:42,,SU 1967Аэрофлот,D,ПрилетелВыдача багажа: лента 7
136,07:05,Ереван,,KL 3217KLM,D,ПрилетелВыдача багажа: лента 7
137,Совершил посадку в 06:42,Совершил посадку в 06:42,,KL 3217KLM,D,ПрилетелВыдача багажа: лента 7
138,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
139,Совершил посадку в 06:34,Совершил посадку в 06:34,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 6
140,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
141,Совершил посадку в 06:47,Совершил посадку в 06:47,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
142,07:10,Красноярск,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
143,Совершил посадку в 06:47,Совершил посадку в 06:47,,"KL 3271, AZ 5653KLM, Alitalia",B,ПрилетелВыдача багажа: лента 5
144,07:10,Ленкорань,,N4 2154Nordwind,D,Нет актуальной информации о статусе
145,,,,N4 2154Nordwind,D,Нет актуальной информации о статусе
146,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
147,Совершил посадку в 06:57,Совершил посадку в 06:57,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
148,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
149,Совершил посадку в 06:57,Совершил посадку в 06:57,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
150,07:20,Тегеран,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 7
151,Совершил посадку в 07:01,Совершил посадку в 07:01,,SU 513Аэрофлот,D,ПрилетелВыдача багажа: лента 7
152,07:20,Самара,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
153,Совершил посадку в 07:04,Совершил посадку в 07:04,,"SU 1217, JU 7058, KL 2877Аэрофлот, Air Serbia, KLM",B,ПрилетелВыдача багажа: лента 4
154,07:25,Симферополь,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 3
155,Совершил посадку в 07:05,Совершил посадку в 07:05,,SU 1633Аэрофлот,B,ПрилетелВыдача багажа: лента 3
156,07:25,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 8
157,Совершил посадку в 07:18,Совершил посадку в 07:18,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 8
158,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
159,Совершил посадку в 07:10,Совершил посадку в 07:10,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
160,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 1
161,Совершил посадку в 07:14,Совершил посадку в 07:14,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 1
162,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 1
163,Совершил посадку в 07:14,Совершил посадку в 07:14,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 1
164,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 1
165,Совершил посадку в 07:14,Совершил посадку в 07:14,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 1
166,07:35,Барнаул,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
167,Совершил посадку в 07:21,Совершил посадку в 07:21,,"KL 3227, AZ 5667KLM, Alitalia",B,ПрилетелВыдача багажа: лента 4
168,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
169,Совершил посадку в 07:21,Совершил посадку в 07:21,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 4
170,07:40,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 5
171,Совершил посадку в 07:29,Совершил посадку в 07:29,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 5
172,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
173,Совершил посадку в 07:26,Совершил посадку в 07:26,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 3
174,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
175,Совершил посадку в 07:26,Совершил посадку в 07:26,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
176,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 5
177,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 5
178,07:50,Волгоград,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
179,Совершил посадку в 07:24,Совершил посадку в 07:24,,"KL 3273, JU 7018KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
180,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 2
181,Совершил посадку в 07:32,Совершил посадку в 07:32,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 2
182,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
183,Совершил посадку в 07:41,Совершил посадку в 07:41,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 1
184,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
185,Совершил посадку в 07:34,Совершил посадку в 07:34,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 6
186,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
187,Совершил посадку в 07:53,Совершил посадку в 07:53,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 6
188,08:15,Уфа,,DP 6502Победа,D,ПрилетелВыдача багажа: лента 4
189,Совершил посадку в 07:58,Совершил посадку в 07:58,,DP 6502Победа,D,ПрилетелВыдача багажа: лента 4
190,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
191,Совершил посадку в 08:01,Совершил посадку в 08:01,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 3
192,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
193,Совершил посадку в 08:03,Совершил посадку в 08:03,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
194,08:30,Краснодар,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
195,Совершил посадку в 08:10,Совершил посадку в 08:10,,"KL 3210, JU 7051KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
196,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
197,Совершил посадку в 08:10,Совершил посадку в 08:10,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
198,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 5
199,Совершил посадку в 08:33,Совершил посадку в 08:33,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 5
200,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 5
201,Совершил посадку в 08:33,Совершил посадку в 08:33,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 5
202,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 4
203,Совершил посадку в 08:08,Совершил посадку в 08:08,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 4
204,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 4
205,Совершил посадку в 08:08,Совершил посадку в 08:08,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 4
206,08:35,Казань,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 4
207,Совершил посадку в 08:08,Совершил посадку в 08:08,,KL 3176KLM,B,ПрилетелВыдача багажа: лента 4
208,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
209,Совершил посадку в 08:15,Совершил посадку в 08:15,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 2
210,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 5
211,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 5
212,08:35,Омск,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
213,Совершил посадку в 08:19,Совершил посадку в 08:19,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
214,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 4
215,Совершил посадку в 08:17,Совершил посадку в 08:17,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 4
216,08:45,Сочи,,KL 3231KLM,B,ПрилетелВыдача багажа: лента 2
217,Совершил посадку в 08:23,Совершил посадку в 08:23,,KL 3231KLM,B,ПрилетелВыдача багажа: лента 2
218,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 08:23,Совершил посадку в 08:23,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
220,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
221,Совершил посадку в 08:23,Совершил посадку в 08:23,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
222,08:45,Кемерово,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
223,Совершил посадку в 08:27,Совершил посадку в 08:27,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
224,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 3
225,Совершил посадку в 08:27,Совершил посадку в 08:27,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 3
226,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
227,Совершил посадку в 08:25,Совершил посадку в 08:25,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 6
228,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 6
229,Совершил посадку в 08:25,Совершил посадку в 08:25,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 6
230,08:55,Екатеринбург,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 1
231,Совершил посадку в 08:30,Совершил посадку в 08:30,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 1
232,08:55,Екатеринбург,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
233,Совершил посадку в 08:30,Совершил посадку в 08:30,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
234,08:55,Екатеринбург,,LO 4476Lot,B,ПрилетелВыдача багажа: лента 1
235,Совершил посадку в 08:30,Совершил посадку в 08:30,,LO 4476Lot,B,ПрилетелВыдача багажа: лента 1
236,09:00,Рига,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
237,Совершил посадку в 09:19,Совершил посадку в 09:19,,"BT 424, SU 3973Air Baltic, Аэрофлот",D,ПрилетелВыдача багажа: лента 7
238,09:05,Ижевск,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
239,Совершил посадку в 08:36,Совершил посадку в 08:36,,"FV 6382, SU 6382Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
240,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
241,Совершил посадку в 09:07,Совершил посадку в 09:07,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 4
242,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
243,Совершил посадку в 09:00,Совершил посадку в 09:00,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
244,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 1
