,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:30 16 апр,Сочи,,U6 172Уральские авиалинии,Прилетел
1,Совершил посадку в 01:04 17 апр,Совершил посадку в 01:04 17 апр,,U6 172Уральские авиалинии,Прилетел
2,23:40 16 апр,Симферополь,,U6 2842Уральские авиалинии,Прилетел
3,Совершил посадку в 00:12 17 апр,Совершил посадку в 00:12 17 апр,,U6 2842Уральские авиалинии,Прилетел
4,23:55 16 апр,Ереван,,Y7 9702Нордстар,Прилетел
5,Совершил посадку в 00:11 17 апр,Совершил посадку в 00:11 17 апр,,Y7 9702Нордстар,Прилетел
6,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
7,Совершил посадку в 00:10,Совершил посадку в 00:10,,5N 272Smartavia,Прилетел
8,00:20,Краснодар,,LY 8910El Al,Прилетел
9,Совершил посадку в 00:13,Совершил посадку в 00:13,,LY 8910El Al,Прилетел
10,00:20,Краснодар,,S7 2078S7 Airlines,Прилетел
11,Совершил посадку в 00:13,Совершил посадку в 00:13,,S7 2078S7 Airlines,Прилетел
12,01:30,Симферополь,,U6 10Уральские авиалинии,Прилетел
13,Совершил посадку в 01:51,Совершил посадку в 01:51,,U6 10Уральские авиалинии,Прилетел
14,01:45,Франкфурт-на-Майне,,LH 1452Lufthansa,Прилетел
15,Совершил посадку в 01:44,Совершил посадку в 01:44,,LH 1452Lufthansa,Прилетел
16,02:00,Навои,,WZ 4492Red Wings,
17,Отменен,Отменен,,WZ 4492Red Wings,
18,05:30,Уфа,,S7 1132S7 Airlines,Прилетел
19,Совершил посадку в 05:08,Совершил посадку в 05:08,,S7 1132S7 Airlines,Прилетел
20,05:30,Уфа,,"SQ 1924, LY 8914, EK 7864, EY 8728Singapore Airlines, El Al, Emirates, Etihad Airways",Прилетел
21,Совершил посадку в 05:08,Совершил посадку в 05:08,,"SQ 1924, LY 8914, EK 7864, EY 8728Singapore Airlines, El Al, Emirates, Etihad Airways",Прилетел
22,06:00,Сингапур,,S7 4408S7 Airlines,Прилетел
23,Совершил посадку в 05:48,Совершил посадку в 05:48,,S7 4408S7 Airlines,Прилетел
24,06:00,Сингапур,,SQ 362Singapore Airlines,Прилетел
25,Совершил посадку в 05:48,Совершил посадку в 05:48,,SQ 362Singapore Airlines,Прилетел
26,06:15,Нижний Новгород,,S7 1100S7 Airlines,Прилетел
27,Совершил посадку в 06:01,Совершил посадку в 06:01,,S7 1100S7 Airlines,Прилетел
28,06:20,Самара,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
29,Совершил посадку в 06:03,Совершил посадку в 06:03,,"S7 1080, B2 180, KC 1438, EY 8652S7 Airlines, Белавиа, Air Astana, Etihad Airways",Прилетел
30,06:25,Бухара,,WZ 4486Red Wings,Прилетел
31,Совершил посадку в 06:05,Совершил посадку в 06:05,,WZ 4486Red Wings,Прилетел
32,06:35,Казань,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
33,Совершил посадку в 06:15,Совершил посадку в 06:15,,"S7 1060, B2 160S7 Airlines, Белавиа",Прилетел
34,06:35,Казань,,"KC 1440, EY 8657, LY 8968Air Astana, Etihad Airways, El Al",Прилетел
35,Совершил посадку в 06:15,Совершил посадку в 06:15,,"KC 1440, EY 8657, LY 8968Air Astana, Etihad Airways, El Al",Прилетел
36,06:40,Ульяновск,,S7 1184S7 Airlines,Прилетел
37,Совершил посадку в 06:16,Совершил посадку в 06:16,,S7 1184S7 Airlines,Прилетел
38,06:45,Екатеринбург,,EK 7862Emirates,Прилетел
39,Совершил посадку в 06:31,Совершил посадку в 06:31,,EK 7862Emirates,Прилетел
40,06:45,Екатеринбург,,LY 8942El Al,Прилетел
41,Совершил посадку в 06:31,Совершил посадку в 06:31,,LY 8942El Al,Прилетел
42,06:45,Екатеринбург,,"S7 1172, B2 172, SQ 1914, EY 8721S7 Airlines, Белавиа, Singapore Airlines, Etihad Airways",Прилетел
43,Совершил посадку в 06:31,Совершил посадку в 06:31,,"S7 1172, B2 172, SQ 1914, EY 8721S7 Airlines, Белавиа, Singapore Airlines, Etihad Airways",Прилетел
44,06:45,Новосибирск,,EY 8693Etihad Airways,Прилетел
45,Совершил посадку в 06:35,Совершил посадку в 06:35,,EY 8693Etihad Airways,Прилетел
46,06:45,Новосибирск,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
47,Совершил посадку в 06:35,Совершил посадку в 06:35,,"S7 2502, B2 152S7 Airlines, Белавиа",Прилетел
48,06:50,Санкт-Петербург,,EY 8664Etihad Airways,Прилетел
49,Совершил посадку в 06:40,Совершил посадку в 06:40,,EY 8664Etihad Airways,Прилетел
50,06:50,Санкт-Петербург,,S7 1026S7 Airlines,Прилетел
51,Совершил посадку в 06:40,Совершил посадку в 06:40,,S7 1026S7 Airlines,Прилетел
52,07:00,Мурманск,,"KC 1458, EY 8672Air Astana, Etihad Airways",Прилетел
53,Совершил посадку в 06:43,Совершил посадку в 06:43,,"KC 1458, EY 8672Air Astana, Etihad Airways",Прилетел
54,07:00,Мурманск,,S7 1228S7 Airlines,Прилетел
55,Совершил посадку в 06:43,Совершил посадку в 06:43,,S7 1228S7 Airlines,Прилетел
56,07:00,Мурманск,,EK 7882Emirates,Прилетел
57,Совершил посадку в 06:43,Совершил посадку в 06:43,,EK 7882Emirates,Прилетел
58,07:05,Омск,,U6 388Уральские авиалинии,Прилетел
59,Совершил посадку в 07:41,Совершил посадку в 07:41,,U6 388Уральские авиалинии,Прилетел
60,07:10,Челябинск,,U6 609Уральские авиалинии,Прилетел
61,Совершил посадку в 07:03,Совершил посадку в 07:03,,U6 609Уральские авиалинии,Прилетел
62,07:15,Волгоград,,S7 2146S7 Airlines,Прилетел
63,Совершил посадку в 07:06,Совершил посадку в 07:06,,S7 2146S7 Airlines,Прилетел
64,07:15,Волгоград,,"B2 146, EY 8734Белавиа, Etihad Airways",Прилетел
65,Совершил посадку в 07:06,Совершил посадку в 07:06,,"B2 146, EY 8734Белавиа, Etihad Airways",Прилетел
66,07:20,Краснодар,,S7 2080S7 Airlines,Прилетел
67,Совершил посадку в 07:03,Совершил посадку в 07:03,,S7 2080S7 Airlines,Прилетел
68,07:20,Краснодар,,LY 8900El Al,Прилетел
69,Совершил посадку в 07:03,Совершил посадку в 07:03,,LY 8900El Al,Прилетел
70,07:20,Екатеринбург,,U6 264Уральские авиалинии,Прилетел
71,Совершил посадку в 07:15,Совершил посадку в 07:15,,U6 264Уральские авиалинии,Прилетел
72,07:20,Новокузнецк,,EY 8676Etihad Airways,Прилетел
73,Совершил посадку в 07:24,Совершил посадку в 07:24,,EY 8676Etihad Airways,Прилетел
74,07:20,Новокузнецк,,S7 2626S7 Airlines,Прилетел
75,Совершил посадку в 07:24,Совершил посадку в 07:24,,S7 2626S7 Airlines,Прилетел
76,07:20,Новокузнецк,,"SQ 1960, LY 8884, QR 5731, EK 7966Singapore Airlines, El Al, Qatar Airways, Emirates",Прилетел
77,Совершил посадку в 07:24,Совершил посадку в 07:24,,"SQ 1960, LY 8884, QR 5731, EK 7966Singapore Airlines, El Al, Qatar Airways, Emirates",Прилетел
78,07:20,Ростов-на-Дону,,"KC 1498, EY 8712, EK 7834Air Astana, Etihad Airways, Emirates",Прилетел
79,Совершил посадку в 07:28,Совершил посадку в 07:28,,"KC 1498, EY 8712, EK 7834Air Astana, Etihad Airways, Emirates",Прилетел
80,07:20,Ростов-на-Дону,,SQ 1974Singapore Airlines,Прилетел
81,Совершил посадку в 07:28,Совершил посадку в 07:28,,SQ 1974Singapore Airlines,Прилетел
82,07:20,Ростов-на-Дону,,S7 2128S7 Airlines,Прилетел
83,Совершил посадку в 07:28,Совершил посадку в 07:28,,S7 2128S7 Airlines,Прилетел
84,07:25,Пермь,,S7 1160S7 Airlines,Прилетел
85,Совершил посадку в 07:14,Совершил посадку в 07:14,,S7 1160S7 Airlines,Прилетел
86,07:30,Сочи,,S7 2052S7 Airlines,Прилетел
87,Совершил посадку в 07:08,Совершил посадку в 07:08,,S7 2052S7 Airlines,Прилетел
88,07:30,Сочи,,EY 8609Etihad Airways,Прилетел
89,Совершил посадку в 07:08,Совершил посадку в 07:08,,EY 8609Etihad Airways,Прилетел
90,07:30,Челябинск,,"SQ 1902, EK 7854, LY 8952, EY 8615Singapore Airlines, Emirates, El Al, Etihad Airways",Прилетел
91,Совершил посадку в 07:18,Совершил посадку в 07:18,,"SQ 1902, EK 7854, LY 8952, EY 8615Singapore Airlines, Emirates, El Al, Etihad Airways",Прилетел
92,07:30,Челябинск,,S7 1142S7 Airlines,Прилетел
93,Совершил посадку в 07:18,Совершил посадку в 07:18,,S7 1142S7 Airlines,Прилетел
94,07:30,Омск,,S7 2566S7 Airlines,Прилетел
95,Совершил посадку в 07:26,Совершил посадку в 07:26,,S7 2566S7 Airlines,Прилетел
96,07:30,Омск,,"SQ 1934, QR 5738, EY 8688Singapore Airlines, Qatar Airways, Etihad Airways",Прилетел
97,Совершил посадку в 07:26,Совершил посадку в 07:26,,"SQ 1934, QR 5738, EY 8688Singapore Airlines, Qatar Airways, Etihad Airways",Прилетел
98,07:35,Тюмень,,U6 342Уральские авиалинии,Прилетел
99,Совершил посадку в 07:32,Совершил посадку в 07:32,,U6 342Уральские авиалинии,Прилетел
100,07:40,Ижевск,,I8 701Ижавиа,Прилетел
101,Совершил посадку в 07:26,Совершил посадку в 07:26,,I8 701Ижавиа,Прилетел
102,07:40,Томск,,U6 12Уральские авиалинии,Прилетел
103,Совершил посадку в 07:44,Совершил посадку в 07:44,,U6 12Уральские авиалинии,Прилетел
104,07:45,Норильск,,Y7 104Нордстар,Прилетел
105,Совершил посадку в 08:12,Совершил посадку в 08:12,,Y7 104Нордстар,Прилетел
106,07:55,Барнаул,,U6 652Уральские авиалинии,Прилетел
107,Совершил посадку в 07:56,Совершил посадку в 07:56,,U6 652Уральские авиалинии,Прилетел
108,08:00,Доха,,"QR 223, S7 4750Qatar Airways, S7 Airlines",Прилетел
109,Совершил посадку в 08:02,Совершил посадку в 08:02,,"QR 223, S7 4750Qatar Airways, S7 Airlines",Прилетел
110,08:10,Кемерово,,"SQ 1936, EK 7958, LY 8890, QR 5698, EY 8634Singapore Airlines, Emirates, El Al, Qatar Airways, Etihad Airways",Прилетел
111,Совершил посадку в 08:00,Совершил посадку в 08:00,,"SQ 1936, EK 7958, LY 8890, QR 5698, EY 8634Singapore Airlines, Emirates, El Al, Qatar Airways, Etihad Airways",Прилетел
112,08:10,Кемерово,,S7 2606S7 Airlines,Прилетел
113,Совершил посадку в 08:00,Совершил посадку в 08:00,,S7 2606S7 Airlines,Прилетел
114,08:15,Аддис-Абеба,,ET 760Ethiopian Airlines,Прилетел
115,Совершил посадку в 08:15,Совершил посадку в 08:15,,ET 760Ethiopian Airlines,Прилетел
116,08:20,Магнитогорск,,S7 1164S7 Airlines,Прилетел
117,Совершил посадку в 08:00,Совершил посадку в 08:00,,S7 1164S7 Airlines,Прилетел
118,08:20,Магнитогорск,,EK 7897Emirates,Прилетел
119,Совершил посадку в 08:00,Совершил посадку в 08:00,,EK 7897Emirates,Прилетел
120,08:20,Новосибирск,,U6 99Уральские авиалинии,Прилетел
121,Совершил посадку в 08:22,Совершил посадку в 08:22,,U6 99Уральские авиалинии,Прилетел
122,08:25,Оренбург,,5N 232Smartavia,Прилетел
123,Совершил посадку в 08:17,Совершил посадку в 08:17,,5N 232Smartavia,Прилетел
124,08:25,Томск,,EY 8725Etihad Airways,Прилетел
125,Совершил посадку в 08:26,Совершил посадку в 08:26,,EY 8725Etihad Airways,Прилетел
126,08:25,Томск,,"S7 2614, LY 8994, EK 7962S7 Airlines, El Al, Emirates",Прилетел
