,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
21,Совершил посадку в 01:33,Совершил посадку в 01:33,,FV 5504Россия,D,ПрилетелВыдача багажа: лента 1
22,03:10,Анталья,,FV 5856Россия,D,ПрилетелВыдача багажа: лента 9
23,Совершил посадку в 03:43,Совершил посадку в 03:43,,FV 5856Россия,D,ПрилетелВыдача багажа: лента 9
24,04:35,Сыктывкар,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
25,Совершил посадку в 04:02,Совершил посадку в 04:02,,"FV 6408, SU 6408Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
26,04:45,Махачкала,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 3
27,Совершил посадку в 04:26,Совершил посадку в 04:26,,SU 1057Аэрофлот,B,ПрилетелВыдача багажа: лента 3
28,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
29,Совершил посадку в 04:30,Совершил посадку в 04:30,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
30,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
31,Совершил посадку в 04:58,Совершил посадку в 04:58,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 5
32,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
33,Совершил посадку в 04:52,Совершил посадку в 04:52,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
34,05:30,Баку,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 04:54,Совершил посадку в 04:54,,SU 1851Аэрофлот,D,ПрилетелВыдача багажа: лента 9
36,05:35,Дели,,SU 233Аэрофлот,D,ПрилетелВыдача багажа: лента 8
37,Совершил посадку в 05:09,Совершил посадку в 05:09,,SU 233Аэрофлот,D,ПрилетелВыдача багажа: лента 8
38,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 6
39,Совершил посадку в 05:31,Совершил посадку в 05:31,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 6
40,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
41,Совершил посадку в 05:33,Совершил посадку в 05:33,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
42,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
43,Совершил посадку в 05:56,Совершил посадку в 05:56,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
44,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 4
45,Совершил посадку в 05:38,Совершил посадку в 05:38,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 4
46,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
47,Совершил посадку в 05:42,Совершил посадку в 05:42,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 1
48,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
49,Совершил посадку в 05:45,Совершил посадку в 05:45,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
50,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 5
51,Совершил посадку в 05:51,Совершил посадку в 05:51,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 5
52,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 3
53,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 3
54,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 1
55,Совершил посадку в 05:53,Совершил посадку в 05:53,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 1
56,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 1
57,Совершил посадку в 05:53,Совершил посадку в 05:53,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 1
58,06:15,Хошимин,,VN 5065Vietnam Airlines,,Нет актуальной информации о статусе
59,,,,VN 5065Vietnam Airlines,,Нет актуальной информации о статусе
60,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
61,Совершил посадку в 05:58,Совершил посадку в 05:58,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
62,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
63,Совершил посадку в 06:03,Совершил посадку в 06:03,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
64,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
65,Совершил посадку в 06:10,Совершил посадку в 06:10,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
66,06:30,Омск,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 6
67,Совершил посадку в 06:10,Совершил посадку в 06:10,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 6
68,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
69,Совершил посадку в 06:12,Совершил посадку в 06:12,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
70,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
71,Совершил посадку в 06:08,Совершил посадку в 06:08,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
72,06:35,Майами,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 8
73,Совершил посадку в 06:16,Совершил посадку в 06:16,,SU 111Аэрофлот,D,ПрилетелВыдача багажа: лента 8
74,06:40,Пермь,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 1
75,Совершил посадку в 06:22,Совершил посадку в 06:22,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 1
76,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 6
77,Совершил посадку в 06:28,Совершил посадку в 06:28,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 6
78,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
79,Совершил посадку в 06:25,Совершил посадку в 06:25,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
80,06:45,Екатеринбург,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 3
81,Совершил посадку в 06:37,Совершил посадку в 06:37,,N4 174Nordwind,D,ПрилетелВыдача багажа: лента 3
82,06:55,Виктория,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 9
83,Совершил посадку в 07:10,Совершил посадку в 07:10,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 9
84,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 2
85,Совершил посадку в 06:44,Совершил посадку в 06:44,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 2
86,07:05,Ташкент,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 7
87,Совершил посадку в 06:50,Совершил посадку в 06:50,,SU 1873Аэрофлот,D,ПрилетелВыдача багажа: лента 7
88,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
89,Совершил посадку в 06:38,Совершил посадку в 06:38,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
90,07:10,Красноярск,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 06:47,Совершил посадку в 06:47,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 4
92,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 4
93,Совершил посадку в 06:47,Совершил посадку в 06:47,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 4
94,07:15,Санкт-Петербург,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 5
95,Совершил посадку в 06:59,Совершил посадку в 06:59,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 5
96,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 5
97,Совершил посадку в 06:59,Совершил посадку в 06:59,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 5
98,07:15,Санкт-Петербург,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 5
99,Совершил посадку в 06:59,Совершил посадку в 06:59,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 5
100,07:20,Самара,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
101,Совершил посадку в 07:05,Совершил посадку в 07:05,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
102,07:20,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
103,Совершил посадку в 07:18,Совершил посадку в 07:18,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 8
104,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 6
105,Совершил посадку в 07:15,Совершил посадку в 07:15,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 6
106,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 6
107,Совершил посадку в 07:15,Совершил посадку в 07:15,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 6
108,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
109,Совершил посадку в 07:22,Совершил посадку в 07:22,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
110,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
111,Совершил посадку в 07:22,Совершил посадку в 07:22,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
112,07:45,Ростов-на-Дону,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 5
113,Совершил посадку в 07:19,Совершил посадку в 07:19,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 5
114,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 5
115,Совершил посадку в 07:19,Совершил посадку в 07:19,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 5
116,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
117,Совершил посадку в 07:28,Совершил посадку в 07:28,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 4
118,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 4
119,Совершил посадку в 07:28,Совершил посадку в 07:28,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 4
120,07:50,Омск,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 1
121,Совершил посадку в 07:35,Совершил посадку в 07:35,,N4 542Nordwind,D,ПрилетелВыдача багажа: лента 1
122,07:55,Бишкек,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 6
123,Совершил посадку в 07:12,Совершил посадку в 07:12,,SU 1883Аэрофлот,D,ПрилетелВыдача багажа: лента 6
124,07:55,Бишкек,,AZ 3037Alitalia,D,ПрилетелВыдача багажа: лента 6
125,Совершил посадку в 07:12,Совершил посадку в 07:12,,AZ 3037Alitalia,D,ПрилетелВыдача багажа: лента 6
126,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
127,Совершил посадку в 07:41,Совершил посадку в 07:41,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
128,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
129,Совершил посадку в 07:43,Совершил посадку в 07:43,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
130,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 2
131,Совершил посадку в 07:37,Совершил посадку в 07:37,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 2
132,08:10,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
133,Совершил посадку в 08:11,Совершил посадку в 08:11,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
134,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
135,Совершил посадку в 07:50,Совершил посадку в 07:50,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
136,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 5
137,Совершил посадку в 08:05,Совершил посадку в 08:05,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 5
138,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
139,Совершил посадку в 08:26,Совершил посадку в 08:26,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
140,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 1
141,Совершил посадку в 08:07,Совершил посадку в 08:07,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 1
142,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
143,Совершил посадку в 08:07,Совершил посадку в 08:07,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
144,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
145,Совершил посадку в 08:23,Совершил посадку в 08:23,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 4
146,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
147,Совершил посадку в 08:23,Совершил посадку в 08:23,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 4
148,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 6
149,Совершил посадку в 08:19,Совершил посадку в 08:19,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 6
150,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 6
151,Совершил посадку в 08:19,Совершил посадку в 08:19,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 6
152,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
153,Совершил посадку в 08:50,Совершил посадку в 08:50,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
154,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 6
155,Совершил посадку в 08:50,Совершил посадку в 08:50,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 6
156,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
157,Совершил посадку в 08:32,Совершил посадку в 08:32,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
158,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
159,Совершил посадку в 08:29,Совершил посадку в 08:29,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 2
160,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
161,Совершил посадку в 08:29,Совершил посадку в 08:29,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 2
162,08:45,Кемерово,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 1
163,Совершил посадку в 08:43,Совершил посадку в 08:43,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 1
164,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 1
165,Совершил посадку в 08:43,Совершил посадку в 08:43,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 1
166,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
167,Совершил посадку в 09:13,Совершил посадку в 09:13,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
168,09:00,Рига,,BT 424Air Baltic,D,ПрилетелВыдача багажа: лента 7
169,Совершил посадку в 09:30,Совершил посадку в 09:30,,BT 424Air Baltic,D,ПрилетелВыдача багажа: лента 7
170,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 1
171,Совершил посадку в 09:09,Совершил посадку в 09:09,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 1
172,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
173,Совершил посадку в 08:59,Совершил посадку в 08:59,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
174,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
175,Совершил посадку в 08:54,Совершил посадку в 08:54,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 4
176,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
177,Совершил посадку в 08:54,Совершил посадку в 08:54,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 4
178,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
179,Совершил посадку в 09:16,Совершил посадку в 09:16,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 3
180,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 6
181,Совершил посадку в 09:22,Совершил посадку в 09:22,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 6
182,09:40,Хошимин,,VN 5065Vietnam Airlines,,Нет актуальной информации о статусе
183,,,,VN 5065Vietnam Airlines,,Нет актуальной информации о статусе
184,10:15,Владивосток,,AZ 5581Alitalia,B,ПрилетелВыдача багажа: лента 6
185,Совершил посадку в 09:50,Совершил посадку в 09:50,,AZ 5581Alitalia,B,ПрилетелВыдача багажа: лента 6
186,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
187,Совершил посадку в 09:50,Совершил посадку в 09:50,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
188,10:20,Красноярск,,"EO 294, N4 294Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
189,Совершил посадку в 10:24,Совершил посадку в 10:24,,"EO 294, N4 294Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
190,10:25,Новосибирск,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 4
191,Совершил посадку в 10:11,Совершил посадку в 10:11,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 4
192,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
193,Совершил посадку в 10:11,Совершил посадку в 10:11,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 4
194,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 5
195,Совершил посадку в 10:34,Совершил посадку в 10:34,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 5
196,10:25,Красноярск,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 5
197,Совершил посадку в 10:34,Совершил посадку в 10:34,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 5
198,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
199,Совершил посадку в 10:08,Совершил посадку в 10:08,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 5
200,10:35,Хабаровск,,SU 1711Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
201,Совершил посадку в 10:16,Совершил посадку в 10:16,,SU 1711Аэрофлот,D,Смена терминалаПрилетелВыдача багажа: лента 1
202,10:40,Санкт-Петербург,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 3
203,Совершил посадку в 10:19,Совершил посадку в 10:19,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 3
204,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 3
205,Совершил посадку в 10:19,Совершил посадку в 10:19,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 3
206,10:50,Самара,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 2
207,Совершил посадку в 10:21,Совершил посадку в 10:21,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 2
208,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 1
209,Совершил посадку в 10:41,Совершил посадку в 10:41,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 1
210,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
211,Совершил посадку в 10:44,Совершил посадку в 10:44,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
212,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 5
213,Совершил посадку в 11:16,Совершил посадку в 11:16,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 5
214,11:20,Калининград,,AZ 4375Alitalia,B,ПрилетелВыдача багажа: лента 5
215,Совершил посадку в 11:16,Совершил посадку в 11:16,,AZ 4375Alitalia,B,ПрилетелВыдача багажа: лента 5
216,11:45,Нью-Йорк,,SU 103Аэрофлот,D,ПрилетелВыдача багажа: лента 8
217,Совершил посадку в 11:05,Совершил посадку в 11:05,,SU 103Аэрофлот,D,ПрилетелВыдача багажа: лента 8
218,11:45,Нижнекамск,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
219,Совершил посадку в 11:21,Совершил посадку в 11:21,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
220,11:45,Ош,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
221,Совершил посадку в 11:33,Совершил посадку в 11:33,,SU 1895Аэрофлот,D,ПрилетелВыдача багажа: лента 6
222,11:55,Оренбург,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 2
223,Совершил посадку в 11:36,Совершил посадку в 11:36,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 2
224,11:55,Оренбург,,AZ 5093Alitalia,B,ПрилетелВыдача багажа: лента 2
225,Совершил посадку в 11:36,Совершил посадку в 11:36,,AZ 5093Alitalia,B,ПрилетелВыдача багажа: лента 2
226,12:00,Сочи,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 1
227,Совершил посадку в 11:47,Совершил посадку в 11:47,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 1
228,12:00,Сочи,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 1
229,Совершил посадку в 11:47,Совершил посадку в 11:47,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 1
230,12:05,Красноярск,,AZ 5590Alitalia,B,ПрилетелВыдача багажа: лента 2
231,Совершил посадку в 12:02,Совершил посадку в 12:02,,AZ 5590Alitalia,B,ПрилетелВыдача багажа: лента 2
232,12:05,Красноярск,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 2
233,Совершил посадку в 12:02,Совершил посадку в 12:02,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 2
234,12:10,Санкт-Петербург,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 3
235,Совершил посадку в 11:38,Совершил посадку в 11:38,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 3
236,12:20,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
237,Совершил посадку в 11:58,Совершил посадку в 11:58,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
238,12:20,Воронеж,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
239,Совершил посадку в 12:05,Совершил посадку в 12:05,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
240,12:25,Южно-Сахалинск,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
241,Совершил посадку в 11:52,Совершил посадку в 11:52,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
242,12:25,Казань,,AZ 5559Alitalia,B,ПрилетелВыдача багажа: лента 3
243,Совершил посадку в 12:08,Совершил посадку в 12:08,,AZ 5559Alitalia,B,ПрилетелВыдача багажа: лента 3
244,12:25,Казань,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 3
245,Совершил посадку в 12:08,Совершил посадку в 12:08,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 3
