,Время,Направление,Unnamed: 2,Рейс,Статус
0,21:10 29 июня,Краснодар,,U6 110Уральские авиалинии,Прилетел
1,Совершил посадку в 04:09 1 июля,Совершил посадку в 04:09 1 июля,,U6 110Уральские авиалинии,Прилетел
2,17:00 30 июня,Симферополь,,U6 2832Уральские авиалинии,Прилетел
3,Совершил посадку в 00:55 1 июля,Совершил посадку в 00:55 1 июля,,U6 2832Уральские авиалинии,Прилетел
4,20:20 30 июня,Симферополь,,U6 576Уральские авиалинии,Прилетел
5,Совершил посадку в 02:04 1 июля,Совершил посадку в 02:04 1 июля,,U6 576Уральские авиалинии,Прилетел
6,21:30 30 июня,Сочи,,U6 172Уральские авиалинии,Прилетел
7,Совершил посадку в 00:03 1 июля,Совершил посадку в 00:03 1 июля,,U6 172Уральские авиалинии,Прилетел
8,21:30 30 июня,Сочи,,U6 458Уральские авиалинии,Прилетел
9,Совершил посадку в 00:14 1 июля,Совершил посадку в 00:14 1 июля,,U6 458Уральские авиалинии,Прилетел
10,22:20 30 июня,Симферополь,,U6 2792Уральские авиалинии,Прилетел
11,Совершил посадку в 00:24 1 июля,Совершил посадку в 00:24 1 июля,,U6 2792Уральские авиалинии,Прилетел
12,22:25 30 июня,Душанбе,,SZ 233Сомон Эйр,Прилетел
13,Совершил посадку в 03:26 1 июля,Совершил посадку в 03:26 1 июля,,SZ 233Сомон Эйр,Прилетел
14,22:30 30 июня,Анталья,,RL 7702Royal Flight,Прилетел
15,Совершил посадку в 01:50 1 июля,Совершил посадку в 01:50 1 июля,,RL 7702Royal Flight,Прилетел
16,23:25 30 июня,Франкфурт-на-Майне,,LH 1452Lufthansa,Прилетел
17,Совершил посадку в 00:05 1 июля,Совершил посадку в 00:05 1 июля,,LH 1452Lufthansa,Прилетел
18,23:40 30 июня,Симферополь,,U6 2842Уральские авиалинии,Прилетел
19,Совершил посадку в 00:47 1 июля,Совершил посадку в 00:47 1 июля,,U6 2842Уральские авиалинии,Прилетел
20,23:45 30 июня,Калининград,,U6 74Уральские авиалинии,Прилетел
21,Совершил посадку в 00:12 1 июля,Совершил посадку в 00:12 1 июля,,U6 74Уральские авиалинии,Прилетел
22,00:05,Самара,,5N 270Smartavia,Прилетел
23,Совершил посадку в 23:53 30 июня,Совершил посадку в 23:53 30 июня,,5N 270Smartavia,Прилетел
24,00:05,Казань,,U6 121Уральские авиалинии,Прилетел
25,Совершил посадку в 23:56 30 июня,Совершил посадку в 23:56 30 июня,,U6 121Уральские авиалинии,Прилетел
26,00:20,Краснодар,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
27,Совершил посадку в 00:00,Совершил посадку в 00:00,,"S7 2078, AT 9002S7 Airlines, Royal Air Maroc",Прилетел
28,00:20,Ростов-на-Дону,,5N 272Smartavia,Прилетел
29,Совершил посадку в 00:13,Совершил посадку в 00:13,,5N 272Smartavia,Прилетел
30,00:20,Ларнака,,WZ 5072Red Wings,Прилетел
31,Совершил посадку в 00:33,Совершил посадку в 00:33,,WZ 5072Red Wings,Прилетел
32,00:20,Анапа,,"S7 2108, KC 1508, EK 7912S7 Airlines, Air Astana, Emirates",Прилетел
33,Совершил посадку в 01:06,Совершил посадку в 01:06,,"S7 2108, KC 1508, EK 7912S7 Airlines, Air Astana, Emirates",Прилетел
34,00:30,Анталья,,ZF 8878Azur Air,Нет актуальной информации о статусе
35,,,,ZF 8878Azur Air,Нет актуальной информации о статусе
36,00:35,Тиват,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
37,,,,YM 612Montenegro Airlines,Нет актуальной информации о статусе
38,00:35,Анталья,,Y7 7794Нордстар,
39,Отменен,Отменен,,Y7 7794Нордстар,
40,00:35,Калининград,,U6 76Уральские авиалинии,Прилетел
41,Совершил посадку в 01:51,Совершил посадку в 01:51,,U6 76Уральские авиалинии,Прилетел
42,00:45,Калуга,,U6 9118Уральские авиалинии,Прилетел
43,Совершил посадку в 04:44,Совершил посадку в 04:44,,U6 9118Уральские авиалинии,Прилетел
44,01:05,Анапа,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
45,Совершил посадку в 01:29,Совершил посадку в 01:29,,"WZ 282, 5N 6282Red Wings, Smartavia",Прилетел
46,01:35,Симферополь,,U6 48Уральские авиалинии,Прилетел
47,Совершил посадку в 06:28,Совершил посадку в 06:28,,U6 48Уральские авиалинии,Прилетел
48,01:50,Симферополь,,S7 2014S7 Airlines,Прилетел
49,Совершил посадку в 02:06,Совершил посадку в 02:06,,S7 2014S7 Airlines,Прилетел
50,01:50,Сочи,,"S7 2050, LY 8874, AT 9004, KC 1560S7 Airlines, El Al, Royal Air Maroc, Air Astana",Прилетел
51,Совершил посадку в 02:13,Совершил посадку в 02:13,,"S7 2050, LY 8874, AT 9004, KC 1560S7 Airlines, El Al, Royal Air Maroc, Air Astana",Прилетел
52,02:40,Ларнака,,CY 486Cyprus Airways,
53,Отменен,Отменен,,CY 486Cyprus Airways,
54,02:50,Краснодар,,S7 2086S7 Airlines,Прилетел
55,Совершил посадку в 02:26,Совершил посадку в 02:26,,S7 2086S7 Airlines,Прилетел
