,Время,Направление,Unnamed: 2,Рейс,Статус
0,00:00,Сочи,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 9
1,Совершил посадку в 23:55 8 июня,Совершил посадку в 23:55 8 июня,,SU 2961Аэрофлот,ПрилетелВыдача багажа: лента 9
2,00:05,Наманган,,WZ 1110Red Wings,
3,Отменен,Отменен,,WZ 1110Red Wings,
4,00:10,Махачкала,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 8
5,Совершил посадку в 23:59 8 июня,Совершил посадку в 23:59 8 июня,,WZ 1046Red Wings,ПрилетелВыдача багажа: лента 8
6,00:30,Анталья,,N4 1842Nordwind,Нет актуальной информации о статусе
7,,,,N4 1842Nordwind,Нет актуальной информации о статусе
8,00:35,Москва,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
9,Совершил посадку в 00:53,Совершил посадку в 00:53,,"U6 263, B2 463Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 10
10,01:55,Москва,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
11,Совершил посадку в 01:23,Совершил посадку в 01:23,,"SU 1406, KL 3214Аэрофлот, KLM",ПрилетелВыдача багажа: лента 9
12,02:15,Москва,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
13,Совершил посадку в 05:44,Совершил посадку в 05:44,,"U6 265, B2 465Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 8
14,02:20,Калининград,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
15,Совершил посадку в 02:03,Совершил посадку в 02:03,,7R 878РусЛайн,ПрилетелВыдача багажа: лента 7
16,03:25,Москва,,DP 6541Победа,ПрилетелВыдача багажа: лента 10
17,Совершил посадку в 03:06,Совершил посадку в 03:06,,DP 6541Победа,ПрилетелВыдача багажа: лента 10
18,03:25,Москва,,DP 403Победа,ПрилетелВыдача багажа: лента 9
19,Совершил посадку в 03:42,Совершил посадку в 03:42,,DP 403Победа,ПрилетелВыдача багажа: лента 9
20,03:50,Москва,,N4 173Nordwind,ПрилетелВыдача багажа: лента 8
21,Совершил посадку в 03:47,Совершил посадку в 03:47,,N4 173Nordwind,ПрилетелВыдача багажа: лента 8
22,04:00,Красноярск,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 9
23,Совершил посадку в 03:53,Совершил посадку в 03:53,,U6 247Уральские авиалинии,ПрилетелВыдача багажа: лента 9
24,04:10,Москва,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 10
25,Совершил посадку в 03:57,Совершил посадку в 03:57,,"SU 1408, LO 4453, JU 7067Аэрофлот, Lot, Air Serbia",ПрилетелВыдача багажа: лента 10
26,04:15,Москва,,DP 405Победа,ПрилетелВыдача багажа: лента 7
27,Совершил посадку в 04:08,Совершил посадку в 04:08,,DP 405Победа,ПрилетелВыдача багажа: лента 7
28,04:35,Москва,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
29,Совершил посадку в 05:54,Совершил посадку в 05:54,,WZ 421Red Wings,ПрилетелВыдача багажа: лента 9
30,04:40,Санкт-Петербург,,DP 515Победа,ПрилетелВыдача багажа: лента 10
31,Совершил посадку в 04:21,Совершил посадку в 04:21,,DP 515Победа,ПрилетелВыдача багажа: лента 10
32,04:45,Анапа,,U6 204Уральские авиалинии,ПрилетелВыдача багажа: лента 8
33,Совершил посадку в 06:50,Совершил посадку в 06:50,,U6 204Уральские авиалинии,ПрилетелВыдача багажа: лента 8
34,04:55,Санкт-Петербург,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
35,Совершил посадку в 04:55,Совершил посадку в 04:55,,"FV 6401, SU 6401Россия, Аэрофлот",ПрилетелВыдача багажа: лента 9
36,05:05,Сочи,,DP 339Победа,ПрилетелВыдача багажа: лента 7
37,Совершил посадку в 04:47,Совершил посадку в 04:47,,DP 339Победа,ПрилетелВыдача багажа: лента 7
38,05:20,Москва,,"S7 1171, LY 8921, B2 171, EK 7863, EY 8718S7 Airlines, El Al, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 8
39,Совершил посадку в 05:02,Совершил посадку в 05:02,,"S7 1171, LY 8921, B2 171, EK 7863, EY 8718S7 Airlines, El Al, Белавиа, Emirates, Etihad Airways",ПрилетелВыдача багажа: лента 8
40,05:20,Ростов-на-Дону,,A4 213Азимут,ПрилетелВыдача багажа: лента 9
41,Совершил посадку в 05:07,Совершил посадку в 05:07,,A4 213Азимут,ПрилетелВыдача багажа: лента 9
42,05:30,Санкт-Петербург,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
43,Совершил посадку в 05:31,Совершил посадку в 05:31,,"U6 226, B2 426Уральские авиалинии, Белавиа",ПрилетелВыдача багажа: лента 7
44,05:40,Анапа,,DP 304Победа,ПрилетелВыдача багажа: лента 10
45,Совершил посадку в 05:22,Совершил посадку в 05:22,,DP 304Победа,ПрилетелВыдача багажа: лента 10
46,06:20,Краснодар,,DP 564Победа,ПрилетелВыдача багажа: лента 7
47,Совершил посадку в 06:18,Совершил посадку в 06:18,,DP 564Победа,ПрилетелВыдача багажа: лента 7
48,06:25,Москва,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 10
49,Совершил посадку в 06:00,Совершил посадку в 06:00,,"SU 1436, LO 4475, KL 2855Аэрофлот, Lot, KLM",ПрилетелВыдача багажа: лента 10
50,06:25,Санкт-Петербург,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 10
51,Совершил посадку в 10:25,Совершил посадку в 10:25,,WZ 793Red Wings,ПрилетелВыдача багажа: лента 10
52,07:00,Ургенч,,WZ 4464Red Wings,"ПрилетелВыдача багажа: лента 1,2"
53,Совершил посадку в 06:29,Совершил посадку в 06:29,,WZ 4464Red Wings,"ПрилетелВыдача багажа: лента 1,2"
54,09:45,Сургут,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
55,Совершил посадку в 09:34,Совершил посадку в 09:34,,UT 111ЮТэйр,ПрилетелВыдача багажа: лента 7
56,09:45,Фергана,,WZ 1126Red Wings,
57,Отменен,Отменен,,WZ 1126Red Wings,
58,09:50,Анапа,,FV 5592Россия,ПрилетелВыдача багажа: лента 8
59,Совершил посадку в 09:39,Совершил посадку в 09:39,,FV 5592Россия,ПрилетелВыдача багажа: лента 8
60,10:20,Душанбе,,U6 8954Уральские авиалинии,ПрилетелВыдача багажа: лента 1
61,Совершил посадку в 12:27,Совершил посадку в 12:27,,U6 8954Уральские авиалинии,ПрилетелВыдача багажа: лента 1
62,10:30,Ханты-Мансийск,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
63,Совершил посадку в 10:13,Совершил посадку в 10:13,,UT 301ЮТэйр,ПрилетелВыдача багажа: лента 7
64,10:45,Уфа,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
65,Совершил посадку в 10:18,Совершил посадку в 10:18,,UT 1106ЮТэйр,ПрилетелВыдача багажа: лента 7
66,10:50,Наманган,,ZF 5092Azur Air,"ПрилетелВыдача багажа: лента 2,3"
67,Совершил посадку в 10:41,Совершил посадку в 10:41,,ZF 5092Azur Air,"ПрилетелВыдача багажа: лента 2,3"
68,10:50,Сочи,,WZ 827Red Wings,
69,Отменен,Отменен,,WZ 827Red Wings,
70,11:10,Москва,,"SU 1410, KL 3200, JU 7068, AZ 3021Аэрофлот, KLM, Air Serbia, Alitalia",ПрилетелВыдача багажа: лента 8
71,Совершил посадку в 10:50,Совершил посадку в 10:50,,"SU 1410, KL 3200, JU 7068, AZ 3021Аэрофлот, KLM, Air Serbia, Alitalia",ПрилетелВыдача багажа: лента 8
72,11:45,Улан-Батор,,OM 1371Mongolian Airlines,Нет актуальной информации о статусе
73,,,,OM 1371Mongolian Airlines,Нет актуальной информации о статусе
74,11:55,Братск,,WZ 1202Red Wings,ПрилетелВыдача багажа: лента 9
75,Совершил посадку в 11:22,Совершил посадку в 11:22,,WZ 1202Red Wings,ПрилетелВыдача багажа: лента 9
76,12:10,Оренбург,,WZ 1050Red Wings,ПрилетелВыдача багажа: лента 10
77,Совершил посадку в 11:50,Совершил посадку в 11:50,,WZ 1050Red Wings,ПрилетелВыдача багажа: лента 10
78,12:30,Нягань,,"7R 880, UT 4880РусЛайн, ЮТэйр",Нет актуальной информации о статусе
79,,,,"7R 880, UT 4880РусЛайн, ЮТэйр",Нет актуальной информации о статусе
80,12:55,Москва,,"SU 1400, KL 2863Аэрофлот, KLM",ПрилетелВыдача багажа: лента 8
81,Совершил посадку в 12:41,Совершил посадку в 12:41,,"SU 1400, KL 2863Аэрофлот, KLM",ПрилетелВыдача багажа: лента 8
82,13:00,Салехард,,YC 122Ямал,ПрилетелВыдача багажа: лента 10
83,Совершил посадку в 12:44,Совершил посадку в 12:44,,YC 122Ямал,ПрилетелВыдача багажа: лента 10
84,13:00,Владивосток,,U6 366Уральские авиалинии,ПрилетелВыдача багажа: лента 9
85,Совершил посадку в 13:14,Совершил посадку в 13:14,,U6 366Уральские авиалинии,ПрилетелВыдача багажа: лента 9
86,13:10,Якутск,,U6 256Уральские авиалинии,ПрилетелВыдача багажа: лента 8
87,Совершил посадку в 13:00,Совершил посадку в 13:00,,U6 256Уральские авиалинии,ПрилетелВыдача багажа: лента 8
88,13:25,Новосибирск,,WZ 436Red Wings,ПрилетелВыдача багажа: лента 9
89,Совершил посадку в 13:05,Совершил посадку в 13:05,,WZ 436Red Wings,ПрилетелВыдача багажа: лента 9
90,13:35,Симферополь,,U6 2932Уральские авиалинии,ПрилетелВыдача багажа: лента 10
