,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
24,04:55,Минеральные Воды,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
25,Совершил посадку в 04:32,Совершил посадку в 04:32,,SU 1315Аэрофлот,B,ПрилетелВыдача багажа: лента 2
26,05:10,Мурманск,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
27,Совершил посадку в 05:08,Совершил посадку в 05:08,,SU 1323Аэрофлот,B,ПрилетелВыдача багажа: лента 6
28,05:20,Архангельск,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
29,Совершил посадку в 04:55,Совершил посадку в 04:55,,"FV 6340, SU 6340Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
30,05:30,Баку,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
31,Совершил посадку в 04:59,Совершил посадку в 04:59,,SU 1853Аэрофлот,D,ПрилетелВыдача багажа: лента 9
32,05:45,Екатеринбург,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
33,Совершил посадку в 05:16,Совершил посадку в 05:16,,SU 1409Аэрофлот,B,ПрилетелВыдача багажа: лента 5
34,05:50,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 6
35,Совершил посадку в 05:26,Совершил посадку в 05:26,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 6
36,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
37,Совершил посадку в 05:46,Совершил посадку в 05:46,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
38,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
39,Совершил посадку в 05:38,Совершил посадку в 05:38,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
40,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
41,Совершил посадку в 05:43,Совершил посадку в 05:43,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 3
42,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
43,Совершил посадку в 05:36,Совершил посадку в 05:36,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
44,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 5
45,Совершил посадку в 05:40,Совершил посадку в 05:40,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 5
46,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 5
47,Совершил посадку в 05:40,Совершил посадку в 05:40,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 5
48,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 6
49,Совершил посадку в 05:53,Совершил посадку в 05:53,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 6
50,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
51,Совершил посадку в 05:48,Совершил посадку в 05:48,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
52,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
53,Совершил посадку в 06:06,Совершил посадку в 06:06,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 5
54,06:30,Омск,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 2
55,Совершил посадку в 05:50,Совершил посадку в 05:50,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 2
56,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 2
57,Совершил посадку в 05:50,Совершил посадку в 05:50,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 2
58,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
59,Совершил посадку в 06:17,Совершил посадку в 06:17,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
60,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
61,Совершил посадку в 07:01,Совершил посадку в 07:01,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 3
62,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
63,Совершил посадку в 06:11,Совершил посадку в 06:11,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
64,06:40,Пермь,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 6
65,Совершил посадку в 06:20,Совершил посадку в 06:20,,SU 1219Аэрофлот,B,ПрилетелВыдача багажа: лента 6
66,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
67,Совершил посадку в 06:24,Совершил посадку в 06:24,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
68,07:00,Оренбург,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
69,Совершил посадку в 06:31,Совершил посадку в 06:31,,"EO 730, N4 730Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 4
70,07:05,Ташкент,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 8
71,Совершил посадку в 06:51,Совершил посадку в 06:51,,SU 1871Аэрофлот,D,ПрилетелВыдача багажа: лента 8
72,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
73,Совершил посадку в 06:35,Совершил посадку в 06:35,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
74,07:10,Красноярск,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 5
75,Совершил посадку в 06:55,Совершил посадку в 06:55,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 5
76,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
77,Совершил посадку в 06:55,Совершил посадку в 06:55,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 5
78,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
79,Совершил посадку в 06:59,Совершил посадку в 06:59,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 6
80,07:15,Санкт-Петербург,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
81,Совершил посадку в 06:59,Совершил посадку в 06:59,,"AZ 4366, JU 7029Alitalia, Air Serbia",B,ПрилетелВыдача багажа: лента 6
82,07:20,Самара,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
83,Совершил посадку в 07:05,Совершил посадку в 07:05,,"SU 1217, JU 7058Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 2
84,07:20,Каир,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
85,Совершил посадку в 07:08,Совершил посадку в 07:08,,SU 401Аэрофлот,D,ПрилетелВыдача багажа: лента 7
86,07:25,Ош,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
87,Совершил посадку в 07:31,Совершил посадку в 07:31,,SU 1899Аэрофлот,D,ПрилетелВыдача багажа: лента 6
88,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 4
89,Совершил посадку в 07:21,Совершил посадку в 07:21,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 4
90,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 4
91,Совершил посадку в 07:21,Совершил посадку в 07:21,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 4
92,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
93,Совершил посадку в 07:03,Совершил посадку в 07:03,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 1
94,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
95,Совершил посадку в 07:03,Совершил посадку в 07:03,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 1
96,07:45,Ростов-на-Дону,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 3
97,Совершил посадку в 07:19,Совершил посадку в 07:19,,JU 7050Air Serbia,B,ПрилетелВыдача багажа: лента 3
98,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
99,Совершил посадку в 07:19,Совершил посадку в 07:19,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 3
100,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
101,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 2
102,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 2
103,Совершил посадку в 07:24,Совершил посадку в 07:24,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 2
104,07:55,Бишкек,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
105,Совершил посадку в 07:16,Совершил посадку в 07:16,,SU 1983Аэрофлот,D,ПрилетелВыдача багажа: лента 9
106,08:00,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
107,Совершил посадку в 07:33,Совершил посадку в 07:33,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 1
108,08:00,Челябинск,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
109,Совершил посадку в 07:36,Совершил посадку в 07:36,,"FV 6228, SU 6228Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 5
110,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 3
111,Совершил посадку в 07:38,Совершил посадку в 07:38,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 3
112,08:20,Тюмень,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
113,Совершил посадку в 07:48,Совершил посадку в 07:48,,"FV 6368, SU 6368Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
114,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 4
115,Совершил посадку в 07:51,Совершил посадку в 07:51,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 4
116,08:25,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 5
117,Совершил посадку в 08:02,Совершил посадку в 08:02,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 5
118,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
119,Совершил посадку в 07:52,Совершил посадку в 07:52,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
120,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 1
121,Совершил посадку в 07:52,Совершил посадку в 07:52,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 1
122,08:35,Омск,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 3
123,Совершил посадку в 08:05,Совершил посадку в 08:05,,JU 7013Air Serbia,B,ПрилетелВыдача багажа: лента 3
124,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
125,Совершил посадку в 08:05,Совершил посадку в 08:05,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 3
126,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
127,Совершил посадку в 08:09,Совершил посадку в 08:09,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 6
128,08:35,Казань,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 6
129,Совершил посадку в 08:09,Совершил посадку в 08:09,,JU 7062Air Serbia,B,ПрилетелВыдача багажа: лента 6
130,08:40,Астрахань,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
131,Совершил посадку в 08:26,Совершил посадку в 08:26,,"FV 6440, SU 6440Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
132,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 4
133,Совершил посадку в 08:18,Совершил посадку в 08:18,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 4
134,08:45,Сочи,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 4
135,Совершил посадку в 08:18,Совершил посадку в 08:18,,JU 7044Air Serbia,B,ПрилетелВыдача багажа: лента 4
136,08:45,Кемерово,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 3
137,Совершил посадку в 08:29,Совершил посадку в 08:29,,AZ 3791Alitalia,B,ПрилетелВыдача багажа: лента 3
138,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 3
139,Совершил посадку в 08:29,Совершил посадку в 08:29,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 3
140,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
141,Совершил посадку в 08:22,Совершил посадку в 08:22,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 5
142,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
143,Совершил посадку в 09:10,Совершил посадку в 09:10,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 2
144,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
145,Совершил посадку в 09:04,Совершил посадку в 09:04,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
146,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 3
147,Совершил посадку в 09:19,Совершил посадку в 09:19,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 3
148,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 3
149,Совершил посадку в 09:19,Совершил посадку в 09:19,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 3
150,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
151,Совершил посадку в 09:16,Совершил посадку в 09:16,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
152,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
153,Совершил посадку в 09:31,Совершил посадку в 09:31,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
154,10:15,Владивосток,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
155,Совершил посадку в 10:13,Совершил посадку в 10:13,,SU 1701Аэрофлот,B,ПрилетелВыдача багажа: лента 6
156,10:15,Владивосток,,AZ 5581Alitalia,B,ПрилетелВыдача багажа: лента 6
157,Совершил посадку в 10:13,Совершил посадку в 10:13,,AZ 5581Alitalia,B,ПрилетелВыдача багажа: лента 6
158,10:25,Новосибирск,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 5
159,Совершил посадку в 10:19,Совершил посадку в 10:19,,AZ 3951Alitalia,B,ПрилетелВыдача багажа: лента 5
160,10:25,Новосибирск,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 5
161,Совершил посадку в 10:19,Совершил посадку в 10:19,,SU 1307Аэрофлот,B,ПрилетелВыдача багажа: лента 5
162,10:25,Красноярск,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 4
163,Совершил посадку в 10:53,Совершил посадку в 10:53,,AZ 4372Alitalia,B,ПрилетелВыдача багажа: лента 4
164,10:25,Красноярск,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 4
165,Совершил посадку в 10:53,Совершил посадку в 10:53,,SU 1485Аэрофлот,B,ПрилетелВыдача багажа: лента 4
166,10:30,Новый Уренгой,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 2
167,Совершил посадку в 10:33,Совершил посадку в 10:33,,SU 1523Аэрофлот,B,ПрилетелВыдача багажа: лента 2
168,10:35,Хабаровск,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
169,Совершил посадку в 10:47,Совершил посадку в 10:47,,SU 1711Аэрофлот,B,ПрилетелВыдача багажа: лента 5
170,10:40,Санкт-Петербург,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
171,Совершил посадку в 10:24,Совершил посадку в 10:24,,SU 7Аэрофлот,B,ПрилетелВыдача багажа: лента 1
172,10:40,Санкт-Петербург,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
173,Совершил посадку в 10:24,Совершил посадку в 10:24,,JU 7000Air Serbia,B,ПрилетелВыдача багажа: лента 1
174,10:50,Самара,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 3
175,Совершил посадку в 10:28,Совершил посадку в 10:28,,SU 1603Аэрофлот,B,ПрилетелВыдача багажа: лента 3
176,11:10,Иркутск,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 4
177,Совершил посадку в 10:35,Совершил посадку в 10:35,,SU 1443Аэрофлот,B,ПрилетелВыдача багажа: лента 4
178,11:15,Саратов,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
179,Совершил посадку в 10:42,Совершил посадку в 10:42,,"FV 6490, SU 6490Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
180,11:20,Калининград,,AZ 4375Alitalia,B,ПрилетелВыдача багажа: лента 6
181,Совершил посадку в 11:05,Совершил посадку в 11:05,,AZ 4375Alitalia,B,ПрилетелВыдача багажа: лента 6
182,11:20,Калининград,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 6
183,Совершил посадку в 11:05,Совершил посадку в 11:05,,SU 1001Аэрофлот,B,ПрилетелВыдача багажа: лента 6
184,11:45,Нижнекамск,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
185,Совершил посадку в 11:22,Совершил посадку в 11:22,,"FV 6300, SU 6300Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
186,11:50,Ухта,,D2 332Северсталь,D,ПрилетелВыдача багажа: лента 2
187,Совершил посадку в 11:40,Совершил посадку в 11:40,,D2 332Северсталь,D,ПрилетелВыдача багажа: лента 2
188,11:55,Оренбург,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 3
189,Совершил посадку в 11:30,Совершил посадку в 11:30,,SU 1247Аэрофлот,B,ПрилетелВыдача багажа: лента 3
190,11:55,Оренбург,,AZ 5093Alitalia,B,ПрилетелВыдача багажа: лента 3
191,Совершил посадку в 11:30,Совершил посадку в 11:30,,AZ 5093Alitalia,B,ПрилетелВыдача багажа: лента 3
192,12:00,Тель-Авив,,SU 501Аэрофлот,D,ПрилетелВыдача багажа: лента 9
193,Совершил посадку в 11:33,Совершил посадку в 11:33,,SU 501Аэрофлот,D,ПрилетелВыдача багажа: лента 9
194,12:00,Сочи,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
195,Совершил посадку в 11:51,Совершил посадку в 11:51,,SU 1121Аэрофлот,B,ПрилетелВыдача багажа: лента 2
196,12:00,Сочи,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 2
197,Совершил посадку в 11:51,Совершил посадку в 11:51,,JU 7089Air Serbia,B,ПрилетелВыдача багажа: лента 2
198,12:05,Красноярск,,AZ 5590Alitalia,B,ПрилетелВыдача багажа: лента 5
199,Совершил посадку в 11:37,Совершил посадку в 11:37,,AZ 5590Alitalia,B,ПрилетелВыдача багажа: лента 5
200,12:05,Красноярск,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 5
201,Совершил посадку в 11:37,Совершил посадку в 11:37,,SU 1483Аэрофлот,B,ПрилетелВыдача багажа: лента 5
202,12:10,Санкт-Петербург,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 3
203,Совершил посадку в 11:59,Совершил посадку в 11:59,,SU 11Аэрофлот,B,ПрилетелВыдача багажа: лента 3
204,12:10,Анталья,,FV 5682Россия,D,ПрилетелВыдача багажа: лента 6
205,Совершил посадку в 12:08,Совершил посадку в 12:08,,FV 5682Россия,D,ПрилетелВыдача багажа: лента 6
206,12:20,Воронеж,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
207,Совершил посадку в 12:11,Совершил посадку в 12:11,,"FV 6466, SU 6466Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
208,12:20,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
209,Совершил посадку в 12:28,Совершил посадку в 12:28,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 8
210,12:25,Казань,,AZ 5559Alitalia,B,ПрилетелВыдача багажа: лента 4
211,Совершил посадку в 12:16,Совершил посадку в 12:16,,AZ 5559Alitalia,B,ПрилетелВыдача багажа: лента 4
212,12:25,Казань,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 4
213,Совершил посадку в 12:16,Совершил посадку в 12:16,,SU 1269Аэрофлот,B,ПрилетелВыдача багажа: лента 4
214,12:25,Южно-Сахалинск,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
215,Совершил посадку в 12:18,Совершил посадку в 12:18,,"FV 6284, SU 6284Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
216,12:30,Ростов-на-Дону,,SU 1159Аэрофлот,B,ПрилетелВыдача багажа: лента 2
217,Совершил посадку в 12:09,Совершил посадку в 12:09,,SU 1159Аэрофлот,B,ПрилетелВыдача багажа: лента 2
218,12:30,Ростов-на-Дону,,AZ 5570Alitalia,B,ПрилетелВыдача багажа: лента 2
219,Совершил посадку в 12:09,Совершил посадку в 12:09,,AZ 5570Alitalia,B,ПрилетелВыдача багажа: лента 2
220,12:30,Хабаровск,,"FV 6288, SU 6288Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
221,Совершил посадку в 12:14,Совершил посадку в 12:14,,"FV 6288, SU 6288Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
222,12:35,Пермь,,AZ 3969Alitalia,B,ПрилетелВыдача багажа: лента 3
223,Совершил посадку в 13:08,Совершил посадку в 13:08,,AZ 3969Alitalia,B,ПрилетелВыдача багажа: лента 3
224,12:35,Пермь,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 3
225,Совершил посадку в 13:08,Совершил посадку в 13:08,,SU 1201Аэрофлот,B,ПрилетелВыдача багажа: лента 3
226,12:40,Петропавловск-Камчатский,,SU 1731Аэрофлот,B,ПрилетелВыдача багажа: лента 5
227,Совершил посадку в 12:24,Совершил посадку в 12:24,,SU 1731Аэрофлот,B,ПрилетелВыдача багажа: лента 5
228,12:40,Екатеринбург,,AZ 5572Alitalia,B,ПрилетелВыдача багажа: лента 2
229,Совершил посадку в 12:32,Совершил посадку в 12:32,,AZ 5572Alitalia,B,ПрилетелВыдача багажа: лента 2
230,12:40,Екатеринбург,,SU 1411Аэрофлот,B,ПрилетелВыдача багажа: лента 2
231,Совершил посадку в 12:32,Совершил посадку в 12:32,,SU 1411Аэрофлот,B,ПрилетелВыдача багажа: лента 2
232,12:45,Ижевск,,"FV 6378, SU 6378Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
233,Совершил посадку в 12:21,Совершил посадку в 12:21,,"FV 6378, SU 6378Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
234,12:45,Челябинск,,"FV 6258, SU 6258Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
235,Совершил посадку в 12:30,Совершил посадку в 12:30,,"FV 6258, SU 6258Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
236,12:50,Уфа,,SU 1439Аэрофлот,B,ПрилетелВыдача багажа: лента 6
237,Совершил посадку в 12:26,Совершил посадку в 12:26,,SU 1439Аэрофлот,B,ПрилетелВыдача багажа: лента 6
238,12:50,Уфа,,AZ 5577Alitalia,B,ПрилетелВыдача багажа: лента 6
239,Совершил посадку в 12:26,Совершил посадку в 12:26,,AZ 5577Alitalia,B,ПрилетелВыдача багажа: лента 6
240,12:55,Краснодар,,SU 1285Аэрофлот,B,ПрилетелВыдача багажа: лента 3
241,Совершил посадку в 12:34,Совершил посадку в 12:34,,SU 1285Аэрофлот,B,ПрилетелВыдача багажа: лента 3
