,Время,Направление,Unnamed: 2,Рейс,Статус
0,23:55 23 мая,Киров,,DP 276Победа,ПрилетелВыдача багажа: лента А05
1,Совершил посадку в 00:09 24 мая,Совершил посадку в 00:09 24 мая,,DP 276Победа,ПрилетелВыдача багажа: лента А05
2,23:55 23 мая,Санкт-Петербург,,DP 212Победа,ПрилетелВыдача багажа: лента А04
3,Совершил посадку в 00:15 24 мая,Совершил посадку в 00:15 24 мая,,DP 212Победа,ПрилетелВыдача багажа: лента А04
4,00:00,Самара,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
5,Совершил посадку в 23:42 23 мая,Совершил посадку в 23:42 23 мая,,"UT 358, 7R 4358ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
6,00:00,Самара,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А06
7,Совершил посадку в 23:42 23 мая,Совершил посадку в 23:42 23 мая,,TK 9007Turkish Airlines,ПрилетелВыдача багажа: лента А06
8,00:00,Сыктывкар,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А07
9,Совершил посадку в 23:47 23 мая,Совершил посадку в 23:47 23 мая,,TK 9089Turkish Airlines,ПрилетелВыдача багажа: лента А07
10,00:00,Сыктывкар,,UT 376ЮТэйр,Нет актуальной информации о статусе
11,,,,UT 376ЮТэйр,Нет актуальной информации о статусе
12,00:05,Дубай,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
13,Совершил посадку в 23:53 23 мая,Совершил посадку в 23:53 23 мая,,FZ 1917Flydubai,ПрилетелВыдача багажа: лента А10
14,00:35,Санкт-Петербург,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
15,Совершил посадку в 00:04,Совершил посадку в 00:04,,"FV 6021, SU 6021Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
16,01:50,Кишинёв,,5F 131Fly One,ПрилетелВыдача багажа: лента А12
17,Совершил посадку в 01:20,Совершил посадку в 01:20,,5F 131Fly One,ПрилетелВыдача багажа: лента А12
18,02:25,Душанбе,,UT 6806ЮТэйр,
19,Отменен,Отменен,,UT 6806ЮТэйр,
20,02:30,Кельн,,V8 636Атран,Нет актуальной информации о статусе
21,,,,V8 636Атран,Нет актуальной информации о статусе
22,02:55,Махачкала,,DP 188Победа,ПрилетелВыдача багажа: лента А06
23,Совершил посадку в 02:47,Совершил посадку в 02:47,,DP 188Победа,ПрилетелВыдача багажа: лента А06
24,03:45,Махачкала,,DP 1200Победа,ПрилетелВыдача багажа: лента А04
25,Совершил посадку в 03:51,Совершил посадку в 03:51,,DP 1200Победа,ПрилетелВыдача багажа: лента А04
26,03:50,Калининград,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
27,Совершил посадку в 03:22,Совершил посадку в 03:22,,"UT 394, 7R 4394ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
28,04:15,Варадеро,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
29,Совершил посадку в 04:16,Совершил посадку в 04:16,,ZF 556Azur Air,ПрилетелВыдача багажа: лента А10
30,04:35,Льеж,,V8 815Атран,Нет актуальной информации о статусе
31,,,,V8 815Атран,Нет актуальной информации о статусе
32,04:40,Самарканд,,ZF 5030Azur Air,
33,Отменен,Отменен,,ZF 5030Azur Air,
34,05:10,Новосибирск,,DP 420Победа,ПрилетелВыдача багажа: лента А06
35,Совершил посадку в 05:19,Совершил посадку в 05:19,,DP 420Победа,ПрилетелВыдача багажа: лента А06
36,05:35,Омск,,DP 472Победа,ПрилетелВыдача багажа: лента А07
37,Совершил посадку в 05:27,Совершил посадку в 05:27,,DP 472Победа,ПрилетелВыдача багажа: лента А07
38,05:45,Мурманск,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А05
39,Совершил посадку в 05:38,Совершил посадку в 05:38,,UT 578ЮТэйр,ПрилетелВыдача багажа: лента А05
40,06:05,Самара,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
41,Совершил посадку в 05:44,Совершил посадку в 05:44,,"UT 438, 7R 4438ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
42,06:05,Самара,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
43,Совершил посадку в 05:44,Совершил посадку в 05:44,,TK 9009Turkish Airlines,ПрилетелВыдача багажа: лента А04
44,06:10,Сургут,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
45,Совершил посадку в 06:27,Совершил посадку в 06:27,,"UT 254, 7R 4254ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
46,06:15,Челябинск,,DP 414Победа,ПрилетелВыдача багажа: лента А08
47,Совершил посадку в 05:59,Совершил посадку в 05:59,,DP 414Победа,ПрилетелВыдача багажа: лента А08
48,06:15,Пермь,,DP 434Победа,ПрилетелВыдача багажа: лента А07
49,Совершил посадку в 06:45,Совершил посадку в 06:45,,DP 434Победа,ПрилетелВыдача багажа: лента А07
50,07:00,Курган,,DP 496Победа,ПрилетелВыдача багажа: лента А05
51,Совершил посадку в 06:38,Совершил посадку в 06:38,,DP 496Победа,ПрилетелВыдача багажа: лента А05
52,07:00,Краснодар,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
53,Совершил посадку в 06:47,Совершил посадку в 06:47,,"UT 536, 7R 4536ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
54,07:00,Новосибирск,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
55,Совершил посадку в 07:16,Совершил посадку в 07:16,,DP 1444Победа,ПрилетелВыдача багажа: лента А06
56,07:10,Минеральные Воды,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
57,Совершил посадку в 07:03,Совершил посадку в 07:03,,"UT 574, 7R 4574ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
58,07:10,Тюмень,,DP 450Победа,ПрилетелВыдача багажа: лента А06
59,Совершил посадку в 07:07,Совершил посадку в 07:07,,DP 450Победа,ПрилетелВыдача багажа: лента А06
60,07:15,Уфа,,DP 436Победа,ПрилетелВыдача багажа: лента А05
61,Совершил посадку в 06:50,Совершил посадку в 06:50,,DP 436Победа,ПрилетелВыдача багажа: лента А05
62,07:20,Ташкент,,HY 3611Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А10
63,Совершил посадку в 06:55,Совершил посадку в 06:55,,HY 3611Узбекистон Хаво Йуллари,ПрилетелВыдача багажа: лента А10
64,07:20,Сочи,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
65,Совершил посадку в 06:59,Совершил посадку в 06:59,,"UT 580, 7R 4580ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А04
66,07:20,Сочи,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А04
67,Совершил посадку в 06:59,Совершил посадку в 06:59,,TK 9156Turkish Airlines,ПрилетелВыдача багажа: лента А04
68,07:20,Сургут,,DP 260Победа,ПрилетелВыдача багажа: лента А07
69,Совершил посадку в 07:25,Совершил посадку в 07:25,,DP 260Победа,ПрилетелВыдача багажа: лента А07
70,07:35,Санкт-Петербург,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
71,Совершил посадку в 07:12,Совершил посадку в 07:12,,"FV 6009, SU 6009Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
72,07:50,Курган,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А04
73,Совершил посадку в 07:42,Совершил посадку в 07:42,,TK 9043Turkish Airlines,ПрилетелВыдача багажа: лента А04
74,07:50,Курган,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
75,Совершил посадку в 07:42,Совершил посадку в 07:42,,UT 266ЮТэйр,ПрилетелВыдача багажа: лента А04
76,07:55,Екатеринбург,,DP 406Победа,ПрилетелВыдача багажа: лента А05
77,Совершил посадку в 07:47,Совершил посадку в 07:47,,DP 406Победа,ПрилетелВыдача багажа: лента А05
78,08:00,Тюмень,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
79,Совершил посадку в 08:01,Совершил посадку в 08:01,,TK 9000Turkish Airlines,ПрилетелВыдача багажа: лента А06
80,08:00,Тюмень,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
81,Совершил посадку в 08:01,Совершил посадку в 08:01,,"UT 454, 7R 4454ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
82,08:05,Красноярск,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
83,Совершил посадку в 08:11,Совершил посадку в 08:11,,TK 9027Turkish Airlines,ПрилетелВыдача багажа: лента А06
84,08:05,Красноярск,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
85,Совершил посадку в 08:11,Совершил посадку в 08:11,,"UT 572, 7R 4572ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
86,08:10,Сыктывкар,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
87,Совершил посадку в 07:50,Совершил посадку в 07:50,,UT 380ЮТэйр,ПрилетелВыдача багажа: лента А05
88,08:10,Уфа,,TK 9049Turkish Airlines,ПрилетелВыдача багажа: лента А07
89,Совершил посадку в 08:21,Совершил посадку в 08:21,,TK 9049Turkish Airlines,ПрилетелВыдача багажа: лента А07
90,08:10,Уфа,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
91,Совершил посадку в 08:21,Совершил посадку в 08:21,,"UT 364, 7R 4364ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А07
92,08:10,Красноярск,,DP 1418Победа,ПрилетелВыдача багажа: лента А08
93,Совершил посадку в 08:44,Совершил посадку в 08:44,,DP 1418Победа,ПрилетелВыдача багажа: лента А08
94,08:15,Сургут,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
95,Совершил посадку в 08:33,Совершил посадку в 08:33,,"UT 248, 7R 4248ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
96,08:15,Сургут,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А06
97,Совершил посадку в 08:33,Совершил посадку в 08:33,,TK 9031Turkish Airlines,ПрилетелВыдача багажа: лента А06
98,08:20,Санкт-Петербург,,DP 204Победа,ПрилетелВыдача багажа: лента А08
99,Совершил посадку в 08:35,Совершил посадку в 08:35,,DP 204Победа,ПрилетелВыдача багажа: лента А08
100,08:20,Кемерово,,DP 446Победа,ПрилетелВыдача багажа: лента А07
101,Совершил посадку в 08:40,Совершил посадку в 08:40,,DP 446Победа,ПрилетелВыдача багажа: лента А07
102,08:25,Грозный,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А08
103,Совершил посадку в 07:57,Совершил посадку в 07:57,,UT 356ЮТэйр,ПрилетелВыдача багажа: лента А08
104,08:30,Екатеринбург,,DP 404Победа,ПрилетелВыдача багажа: лента А04
105,Совершил посадку в 08:25,Совершил посадку в 08:25,,DP 404Победа,ПрилетелВыдача багажа: лента А04
106,08:50,Курск,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
107,Совершил посадку в 08:28,Совершил посадку в 08:28,,"7R 120, UT 4120РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
108,08:50,Махачкала,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
109,Совершил посадку в 08:29,Совершил посадку в 08:29,,"UT 560, 7R 4560ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А05
110,08:50,Махачкала,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А05
111,Совершил посадку в 08:29,Совершил посадку в 08:29,,TK 9160Turkish Airlines,ПрилетелВыдача багажа: лента А05
112,09:00,Краснодар,,DP 160Победа,ПрилетелВыдача багажа: лента А07
113,Совершил посадку в 08:52,Совершил посадку в 08:52,,DP 160Победа,ПрилетелВыдача багажа: лента А07
114,09:05,Воронеж,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
115,Совершил посадку в 08:49,Совершил посадку в 08:49,,"7R 556, UT 4556РусЛайн, ЮТэйр",ПрилетелВыдача багажа: лента А04
116,09:05,Санкт-Петербург,,DP 206Победа,ПрилетелВыдача багажа: лента А04
117,Совершил посадку в 09:47,Совершил посадку в 09:47,,DP 206Победа,ПрилетелВыдача багажа: лента А04
118,09:10,Ханты-Мансийск,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
119,Совершил посадку в 08:56,Совершил посадку в 08:56,,"UT 352, 7R 4352ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А06
120,09:10,Ханты-Мансийск,,TK 9013Turkish Airlines,ПрилетелВыдача багажа: лента А06
121,Совершил посадку в 08:56,Совершил посадку в 08:56,,TK 9013Turkish Airlines,ПрилетелВыдача багажа: лента А06
122,09:20,Псков,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
123,Совершил посадку в 09:05,Совершил посадку в 09:05,,A4 302Азимут,ПрилетелВыдача багажа: лента А05
124,09:20,Иркутск,,DP 454Победа,ПрилетелВыдача багажа: лента А06
125,Совершил посадку в 09:44,Совершил посадку в 09:44,,DP 454Победа,ПрилетелВыдача багажа: лента А06
126,09:25,Ростов-на-Дону,,A4 201Азимут,ПрилетелВыдача багажа: лента А05
127,Совершил посадку в 09:10,Совершил посадку в 09:10,,A4 201Азимут,ПрилетелВыдача багажа: лента А05
128,09:25,Улан-Удэ,,DP 426Победа,ПрилетелВыдача багажа: лента А05
129,Совершил посадку в 09:51,Совершил посадку в 09:51,,DP 426Победа,ПрилетелВыдача багажа: лента А05
130,09:30,Кельн,,V8 632Атран,Нет актуальной информации о статусе
131,,,,V8 632Атран,Нет актуальной информации о статусе
132,09:30,Вологда,,ВГ 2390Вологодское авиапредприятие,Прилетел
133,Совершил посадку в 09:35,Совершил посадку в 09:35,,ВГ 2390Вологодское авиапредприятие,Прилетел
134,09:35,Санкт-Петербург,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
135,Совершил посадку в 09:24,Совершил посадку в 09:24,,"FV 6017, SU 6017Россия, Аэрофлот",ПрилетелВыдача багажа: лента А04
136,09:40,Санкт-Петербург,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
137,Совершил посадку в 09:13,Совершил посадку в 09:13,,"UT 490, 7R 4490ЮТэйр, РусЛайн",ПрилетелВыдача багажа: лента А08
138,09:40,Горно-Алтайск,,DP 474Победа,ПрилетелВыдача багажа: лента А08
139,Совершил посадку в 09:40,Совершил посадку в 09:40,,DP 474Победа,ПрилетелВыдача багажа: лента А08
140,09:50,Когалым,,UT 446ЮТэйр,ПрилетелВыдача багажа: лента А07
141,Совершил посадку в 09:54,Совершил посадку в 09:54,,UT 446ЮТэйр,ПрилетелВыдача багажа: лента А07
142,09:50,Когалым,,TK 9021Turkish Airlines,ПрилетелВыдача багажа: лента А07
143,Совершил посадку в 09:54,Совершил посадку в 09:54,,TK 9021Turkish Airlines,ПрилетелВыдача багажа: лента А07
144,10:00,Иркутск,,ZF 1304Azur Air,ПрилетелВыдача багажа: лента А06
