,Время,Направление,Unnamed: 2,Рейс,Терминал,Статус
55,Совершил посадку в 05:30,Совершил посадку в 05:30,,KL 2874KLM,B,ПрилетелВыдача багажа: лента 6
56,05:55,Уфа,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 5
57,Совершил посадку в 05:32,Совершил посадку в 05:32,,KL 2888KLM,B,ПрилетелВыдача багажа: лента 5
58,05:55,Уфа,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
59,Совершил посадку в 05:32,Совершил посадку в 05:32,,SU 1239Аэрофлот,B,ПрилетелВыдача багажа: лента 5
60,05:55,Кишинёв,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
61,Совершил посадку в 05:45,Совершил посадку в 05:45,,SU 1845Аэрофлот,D,ПрилетелВыдача багажа: лента 6
62,06:05,Калининград,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 2
63,Совершил посадку в 05:35,Совершил посадку в 05:35,,KL 2914KLM,B,ПрилетелВыдача багажа: лента 2
64,06:05,Калининград,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 2
65,Совершил посадку в 05:35,Совершил посадку в 05:35,,SU 1009Аэрофлот,B,ПрилетелВыдача багажа: лента 2
66,06:05,Оренбург,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 4
67,Совершил посадку в 05:39,Совершил посадку в 05:39,,SU 1245Аэрофлот,B,ПрилетелВыдача багажа: лента 4
68,06:05,Оренбург,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 4
69,Совершил посадку в 05:39,Совершил посадку в 05:39,,KL 3256KLM,B,ПрилетелВыдача багажа: лента 4
70,06:05,Челябинск,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
71,Совершил посадку в 05:42,Совершил посадку в 05:42,,"FV 6276, SU 6276Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
72,06:05,Пермь,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 2
73,Совершил посадку в 06:00,Совершил посадку в 06:00,,DP 4434Победа,D,ПрилетелВыдача багажа: лента 2
74,06:10,Новосибирск,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
75,Совершил посадку в 05:53,Совершил посадку в 05:53,,SU 1549Аэрофлот,B,ПрилетелВыдача багажа: лента 2
76,06:10,Новосибирск,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 2
77,Совершил посадку в 05:53,Совершил посадку в 05:53,,KL 3226KLM,B,ПрилетелВыдача багажа: лента 2
78,06:15,Нижний Новгород,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 5
79,Совершил посадку в 05:48,Совершил посадку в 05:48,,SU 1223Аэрофлот,B,ПрилетелВыдача багажа: лента 5
80,06:15,Сургут,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
81,Совершил посадку в 05:55,Совершил посадку в 05:55,,AZ 5674Alitalia,B,ПрилетелВыдача багажа: лента 6
82,06:15,Сургут,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
83,Совершил посадку в 05:55,Совершил посадку в 05:55,,SU 1511Аэрофлот,B,ПрилетелВыдача багажа: лента 6
84,06:20,Тюмень,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
85,Совершил посадку в 06:03,Совершил посадку в 06:03,,"FV 6366, SU 6366Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 1
86,06:25,Санкт-Петербург,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
87,Совершил посадку в 06:07,Совершил посадку в 06:07,,SU 35Аэрофлот,B,ПрилетелВыдача багажа: лента 3
88,06:30,Омск,,KL 2947KLM,B,ПрилетелВыдача багажа: лента 6
89,Совершил посадку в 06:22,Совершил посадку в 06:22,,KL 2947KLM,B,ПрилетелВыдача багажа: лента 6
90,06:30,Омск,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
91,Совершил посадку в 06:22,Совершил посадку в 06:22,,SU 1763Аэрофлот,B,ПрилетелВыдача багажа: лента 6
92,06:30,Омск,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 6
93,Совершил посадку в 06:22,Совершил посадку в 06:22,,JU 7012Air Serbia,B,ПрилетелВыдача багажа: лента 6
94,06:30,Магнитогорск,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
95,Совершил посадку в 06:25,Совершил посадку в 06:25,,"FV 6264, SU 6264Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
96,06:35,Орск,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
97,Совершил посадку в 06:17,Совершил посадку в 06:17,,"EO 564, N4 564Pegas Fly, Nordwind",D,ПрилетелВыдача багажа: лента 2
98,06:40,Пермь,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
99,Совершил посадку в 06:34,Совершил посадку в 06:34,,SU 1395Аэрофлот,B,ПрилетелВыдача багажа: лента 4
100,06:40,Пермь,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
101,Совершил посадку в 06:34,Совершил посадку в 06:34,,KL 3259KLM,B,ПрилетелВыдача багажа: лента 4
102,06:40,Иркутск,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 4
103,Совершил посадку в 07:26,Совершил посадку в 07:26,,KL 3238KLM,B,ПрилетелВыдача багажа: лента 4
104,06:40,Иркутск,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
105,Совершил посадку в 07:26,Совершил посадку в 07:26,,SU 1441Аэрофлот,B,ПрилетелВыдача багажа: лента 4
106,06:45,Нижнекамск,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
107,Совершил посадку в 06:37,Совершил посадку в 06:37,,"FV 6248, SU 6248Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 2
108,06:55,Ульяновск,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 5
109,Совершил посадку в 06:31,Совершил посадку в 06:31,,SU 1289Аэрофлот,B,ПрилетелВыдача багажа: лента 5
110,06:55,Виктория,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 9
111,Совершил посадку в 06:52,Совершил посадку в 06:52,,SU 245Аэрофлот,D,ПрилетелВыдача багажа: лента 9
112,07:00,Оренбург,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
113,Совершил посадку в 06:40,Совершил посадку в 06:40,,N4 730Nordwind,D,ПрилетелВыдача багажа: лента 1
114,07:10,Красноярск,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 6
115,Совершил посадку в 06:45,Совершил посадку в 06:45,,AZ 5653Alitalia,B,ПрилетелВыдача багажа: лента 6
116,07:10,Красноярск,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 6
117,Совершил посадку в 06:45,Совершил посадку в 06:45,,SU 1481Аэрофлот,B,ПрилетелВыдача багажа: лента 6
118,07:10,Красноярск,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 6
119,Совершил посадку в 06:45,Совершил посадку в 06:45,,KL 3271KLM,B,ПрилетелВыдача багажа: лента 6
120,07:10,Нижневартовск,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
121,Совершил посадку в 06:50,Совершил посадку в 06:50,,SU 1647Аэрофлот,B,ПрилетелВыдача багажа: лента 3
122,07:15,Санкт-Петербург,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 2
123,Совершил посадку в 07:24,Совершил посадку в 07:24,,JU 7029Air Serbia,B,ПрилетелВыдача багажа: лента 2
124,07:15,Санкт-Петербург,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 2
125,Совершил посадку в 07:24,Совершил посадку в 07:24,,SU 33Аэрофлот,B,ПрилетелВыдача багажа: лента 2
126,07:15,Санкт-Петербург,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 2
127,Совершил посадку в 07:24,Совершил посадку в 07:24,,AZ 4366Alitalia,B,ПрилетелВыдача багажа: лента 2
128,07:20,Самара,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
129,Совершил посадку в 07:00,Совершил посадку в 07:00,,"SU 1217, KL 2877, JU 7058Аэрофлот, KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
130,07:30,Воронеж,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
131,Совершил посадку в 07:11,Совершил посадку в 07:11,,"FV 6468, SU 6468Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 3
132,07:30,Екатеринбург,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 2
133,Совершил посадку в 07:20,Совершил посадку в 07:20,,SU 1407Аэрофлот,B,ПрилетелВыдача багажа: лента 2
134,07:30,Екатеринбург,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 2
135,Совершил посадку в 07:20,Совершил посадку в 07:20,,KL 3240KLM,B,ПрилетелВыдача багажа: лента 2
136,07:30,Екатеринбург,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 2
137,Совершил посадку в 07:20,Совершил посадку в 07:20,,JU 7066Air Serbia,B,ПрилетелВыдача багажа: лента 2
138,07:35,Барнаул,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 6
139,Совершил посадку в 07:31,Совершил посадку в 07:31,,AZ 5667Alitalia,B,ПрилетелВыдача багажа: лента 6
140,07:35,Барнаул,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 6
141,Совершил посадку в 07:31,Совершил посадку в 07:31,,SU 1431Аэрофлот,B,ПрилетелВыдача багажа: лента 6
142,07:35,Барнаул,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 6
143,Совершил посадку в 07:31,Совершил посадку в 07:31,,KL 3227KLM,B,ПрилетелВыдача багажа: лента 6
144,07:40,Ярославль,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 5
145,Совершил посадку в 07:14,Совершил посадку в 07:14,,SU 1343Аэрофлот,B,ПрилетелВыдача багажа: лента 5
146,07:45,Ростов-на-Дону,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
147,Совершил посадку в 07:16,Совершил посадку в 07:16,,SU 1165Аэрофлот,B,ПрилетелВыдача багажа: лента 6
148,07:45,Ростов-на-Дону,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
149,Совершил посадку в 07:16,Совершил посадку в 07:16,,"KL 2952, JU 7050KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
150,07:50,Волгоград,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 1
151,Совершил посадку в 07:22,Совершил посадку в 07:22,,KL 3273KLM,B,ПрилетелВыдача багажа: лента 1
152,07:50,Волгоград,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 1
153,Совершил посадку в 07:22,Совершил посадку в 07:22,,SU 1185Аэрофлот,B,ПрилетелВыдача багажа: лента 1
154,07:50,Волгоград,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 1
155,Совершил посадку в 07:22,Совершил посадку в 07:22,,JU 7018Air Serbia,B,ПрилетелВыдача багажа: лента 1
156,07:55,Архангельск,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
157,Совершил посадку в 07:28,Совершил посадку в 07:28,,SU 1335Аэрофлот,B,ПрилетелВыдача багажа: лента 5
158,07:55,Кайо-Коко,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 8-9
159,Совершил посадку в 08:21,Совершил посадку в 08:21,,N4 522Nordwind,D,ПрилетелВыдача багажа: лента 8-9
160,08:00,Челябинск,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 3
161,Совершил посадку в 07:41,Совершил посадку в 07:41,,SU 1533Аэрофлот,B,ПрилетелВыдача багажа: лента 3
162,08:10,Ханты-Мансийск,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
163,Совершил посадку в 07:45,Совершил посадку в 07:45,,SU 1383Аэрофлот,B,ПрилетелВыдача багажа: лента 4
164,08:15,Бухара,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
165,Совершил посадку в 07:48,Совершил посадку в 07:48,,SU 1877Аэрофлот,D,ПрилетелВыдача багажа: лента 7
166,08:20,Тюмень,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
167,Совершил посадку в 08:06,Совершил посадку в 08:06,,SU 1509Аэрофлот,B,ПрилетелВыдача багажа: лента 4
168,08:25,Уфа,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 5
169,Совершил посадку в 07:54,Совершил посадку в 07:54,,SU 1235Аэрофлот,B,ПрилетелВыдача багажа: лента 5
170,08:25,Уфа,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 5
171,Совершил посадку в 07:54,Совершил посадку в 07:54,,KL 2927KLM,B,ПрилетелВыдача багажа: лента 5
172,08:25,Белгород,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
173,Совершил посадку в 08:00,Совершил посадку в 08:00,,"FV 6504, SU 6504Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 6
174,08:30,Краснодар,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 1
175,Совершил посадку в 07:57,Совершил посадку в 07:57,,JU 7051Air Serbia,B,ПрилетелВыдача багажа: лента 1
176,08:30,Краснодар,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
177,Совершил посадку в 07:57,Совершил посадку в 07:57,,SU 1275Аэрофлот,B,ПрилетелВыдача багажа: лента 1
178,08:30,Краснодар,,KL 3210KLM,B,ПрилетелВыдача багажа: лента 1
179,Совершил посадку в 07:57,Совершил посадку в 07:57,,KL 3210KLM,B,ПрилетелВыдача багажа: лента 1
180,08:30,Санкт-Петербург,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 2
181,Совершил посадку в 08:16,Совершил посадку в 08:16,,SU 47Аэрофлот,B,ПрилетелВыдача багажа: лента 2
182,08:30,Санкт-Петербург,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 2
183,Совершил посадку в 08:16,Совершил посадку в 08:16,,JU 7034Air Serbia,B,ПрилетелВыдача багажа: лента 2
184,08:35,Новокузнецк,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
185,Совершил посадку в 08:14,Совершил посадку в 08:14,,SU 1459Аэрофлот,B,ПрилетелВыдача багажа: лента 3
186,08:35,Омск,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 6
187,Совершил посадку в 08:28,Совершил посадку в 08:28,,SU 1639Аэрофлот,B,ПрилетелВыдача багажа: лента 6
188,08:35,Омск,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
189,Совершил посадку в 08:28,Совершил посадку в 08:28,,"KL 3230, JU 7013KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 6
190,08:35,Казань,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 5
191,Совершил посадку в 08:31,Совершил посадку в 08:31,,SU 1199Аэрофлот,B,ПрилетелВыдача багажа: лента 5
192,08:35,Казань,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
193,Совершил посадку в 08:31,Совершил посадку в 08:31,,"KL 3176, JU 7062KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 5
194,08:40,Астрахань,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 4
195,Совершил посадку в 08:21,Совершил посадку в 08:21,,SU 1173Аэрофлот,B,ПрилетелВыдача багажа: лента 4
196,08:40,Ереван,,N4 378Nordwind,D,Нет актуальной информации о статусе
197,,,,N4 378Nordwind,D,Нет актуальной информации о статусе
198,08:45,Сочи,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
199,Совершил посадку в 08:18,Совершил посадку в 08:18,,"KL 3231, JU 7044KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 1
200,08:45,Сочи,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
201,Совершил посадку в 08:18,Совершил посадку в 08:18,,SU 1141Аэрофлот,B,ПрилетелВыдача багажа: лента 1
202,08:45,Кемерово,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
203,Совершил посадку в 08:53,Совершил посадку в 08:53,,"KL 3301, AZ 3791KLM, Alitalia",B,ПрилетелВыдача багажа: лента 3
204,08:45,Кемерово,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 3
205,Совершил посадку в 08:53,Совершил посадку в 08:53,,SU 1451Аэрофлот,B,ПрилетелВыдача багажа: лента 3
206,08:50,Томск,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 2
207,Совершил посадку в 08:34,Совершил посадку в 08:34,,KL 3307KLM,B,ПрилетелВыдача багажа: лента 2
208,08:50,Томск,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 2
209,Совершил посадку в 08:34,Совершил посадку в 08:34,,SU 1531Аэрофлот,B,ПрилетелВыдача багажа: лента 2
210,08:50,Сочи,,ФВ 5510Россия,D,ПрилетелВыдача багажа: лента 1
211,Совершил посадку в 09:18,Совершил посадку в 09:18,,ФВ 5510Россия,D,ПрилетелВыдача багажа: лента 1
212,08:55,Екатеринбург,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 1
213,Совершил посадку в 08:46,Совершил посадку в 08:46,,KL 2872KLM,B,ПрилетелВыдача багажа: лента 1
214,08:55,Екатеринбург,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
215,Совершил посадку в 08:46,Совершил посадку в 08:46,,"SU 1437, JU 7026Аэрофлот, Air Serbia",B,ПрилетелВыдача багажа: лента 1
216,09:00,Бангкок,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 6
217,Совершил посадку в 08:07,Совершил посадку в 08:07,,SU 273Аэрофлот,D,ПрилетелВыдача багажа: лента 6
218,09:05,Ижевск,,SU 1295Аэрофлот,B,
219,Отменен,Отменен,,SU 1295Аэрофлот,B,
220,09:15,Череповец,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 1
221,Совершил посадку в 09:02,Совершил посадку в 09:02,,D2 151Северсталь,D,ПрилетелВыдача багажа: лента 1
222,09:25,Алматы,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
223,Совершил посадку в 08:48,Совершил посадку в 08:48,,SU 1947Аэрофлот,D,ПрилетелВыдача багажа: лента 9
224,09:25,Нижний Новгород,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
225,Совершил посадку в 09:02,Совершил посадку в 09:02,,"FV 6254, SU 6254Россия, Аэрофлот",B,ПрилетелВыдача багажа: лента 4
226,09:30,Сургут,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 6
227,Совершил посадку в 09:11,Совершил посадку в 09:11,,AZ 5672Alitalia,B,ПрилетелВыдача багажа: лента 6
228,09:30,Сургут,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 6
229,Совершил посадку в 09:11,Совершил посадку в 09:11,,SU 1513Аэрофлот,B,ПрилетелВыдача багажа: лента 6
230,09:35,Минеральные Воды,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
231,Совершил посадку в 09:15,Совершил посадку в 09:15,,SU 1301Аэрофлот,B,ПрилетелВыдача багажа: лента 2
232,09:35,Минеральные Воды,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
233,Совершил посадку в 09:15,Совершил посадку в 09:15,,KL 3286KLM,B,ПрилетелВыдача багажа: лента 2
234,09:35,Санкт-Петербург,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
235,Совершил посадку в 09:18,Совершил посадку в 09:18,,SU 3Аэрофлот,B,ПрилетелВыдача багажа: лента 1
236,09:45,Волгоград,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 5
237,Совершил посадку в 09:23,Совершил посадку в 09:23,,KL 2920KLM,B,ПрилетелВыдача багажа: лента 5
238,09:45,Волгоград,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 5
239,Совершил посадку в 09:23,Совершил посадку в 09:23,,SU 1189Аэрофлот,B,ПрилетелВыдача багажа: лента 5
240,09:55,Самарканд,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 9
241,Совершил посадку в 09:31,Совершил посадку в 09:31,,SU 1879Аэрофлот,D,ПрилетелВыдача багажа: лента 9
242,10:05,Краснодар,,"KL 3213, JU 7109KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
243,Совершил посадку в 09:42,Совершил посадку в 09:42,,"KL 3213, JU 7109KLM, Air Serbia",B,ПрилетелВыдача багажа: лента 2
244,10:05,Краснодар,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 2
245,Совершил посадку в 09:42,Совершил посадку в 09:42,,SU 1683Аэрофлот,B,ПрилетелВыдача багажа: лента 2
246,10:10,Хабаровск,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
247,Совершил посадку в 09:59,Совершил посадку в 09:59,,N4 306Nordwind,D,ПрилетелВыдача багажа: лента 1
