country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-22,-1.0,-7.0,,-65.0,-52.0,15.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-23,-3.0,-10.0,,-47.0,-48.0,11.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-24,-11.0,-19.0,,-68.0,-12.0,
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-25,,,,,-4.0,
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-26,9.0,-16.0,,-59.0,-37.0,11.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-27,12.0,-7.0,,-62.0,-37.0,12.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-28,-11.0,-17.0,,-58.0,-36.0,12.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-29,-7.0,-9.0,,-57.0,-38.0,14.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-30,-13.0,-12.0,,-30.0,-31.0,11.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-10-31,-4.0,-18.0,,-63.0,-11.0,
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-01,,,,,-8.0,
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-02,0.0,-17.0,,-65.0,-35.0,12.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-03,9.0,-8.0,,-60.0,-36.0,12.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-04,3.0,-14.0,,-57.0,-35.0,11.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-05,0.0,-18.0,,-55.0,-37.0,14.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-06,-5.0,-11.0,,-44.0,-30.0,10.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-07,-6.0,-18.0,,-66.0,-10.0,
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-08,,,,,-7.0,
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-09,7.0,-13.0,,-61.0,-36.0,12.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-10,8.0,-17.0,,-62.0,-37.0,13.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-11,-2.0,-17.0,,-65.0,-35.0,11.0
NL,Netherlands,Utrecht,IJsselstein,,,,ChIJrRFrtjR7xkcRw1aZerwRyEc,2020-11-12,-5.0,-16.0,,-60.0,-40.0,15.0
