country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-13,-26.0,20.0,64.0,,-6.0,4.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-14,-33.0,-6.0,49.0,,-15.0,4.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-15,-7.0,50.0,30.0,,-3.0,5.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-16,-21.0,34.0,3.0,,-7.0,8.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-17,-18.0,26.0,-5.0,,-3.0,12.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-18,-20.0,46.0,16.0,,0.0,7.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-19,-36.0,30.0,-20.0,,-14.0,11.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-20,-34.0,5.0,-19.0,,-7.0,12.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-21,-24.0,8.0,97.0,,-7.0,6.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-22,-8.0,49.0,61.0,,0.0,5.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-23,-27.0,29.0,-15.0,,-8.0,7.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-24,-18.0,22.0,-5.0,,-3.0,11.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-25,-19.0,39.0,5.0,,-2.0,7.0
TR,Turkey,Manisa,Akhisar,,,,ChIJ--feIAHUuRQRHwZtBvHVNoU,2021-03-26,-23.0,51.0,18.0,,-10.0,8.0
TR,Turkey,Manisa,Alaşehir,,,,ChIJFxNY1pB8uBQReh7gDzEcUzg,2020-02-15,-2.0,7.0,,-28.0,11.0,
TR,Turkey,Manisa,Alaşehir,,,,ChIJFxNY1pB8uBQReh7gDzEcUzg,2020-02-16,1.0,-3.0,-14.0,-25.0,9.0,
TR,Turkey,Manisa,Alaşehir,,,,ChIJFxNY1pB8uBQReh7gDzEcUzg,2020-02-17,1.0,4.0,,-14.0,7.0,-1.0
TR,Turkey,Manisa,Alaşehir,,,,ChIJFxNY1pB8uBQReh7gDzEcUzg,2020-02-18,-3.0,4.0,,-22.0,7.0,-2.0
TR,Turkey,Manisa,Alaşehir,,,,ChIJFxNY1pB8uBQReh7gDzEcUzg,2020-02-19,-2.0,-2.0,,-26.0,5.0,-3.0
TR,Turkey,Manisa,Alaşehir,,,,ChIJFxNY1pB8uBQReh7gDzEcUzg,2020-02-20,-9.0,-2.0,,-28.0,7.0,-2.0
