country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,Gujarat,Chhota Udaipur,,,,ChIJlwFwSANAYDkRos4iMvLccCY,2021-03-21,-28.0,,53.0,-35.0,-6.0,9.0
IN,India,Gujarat,Chhota Udaipur,,,,ChIJlwFwSANAYDkRos4iMvLccCY,2021-03-22,-29.0,,37.0,-39.0,-10.0,7.0
IN,India,Gujarat,Chhota Udaipur,,,,ChIJlwFwSANAYDkRos4iMvLccCY,2021-03-23,-29.0,,37.0,-34.0,-10.0,5.0
IN,India,Gujarat,Chhota Udaipur,,,,ChIJlwFwSANAYDkRos4iMvLccCY,2021-03-24,-26.0,,32.0,-31.0,-8.0,5.0
IN,India,Gujarat,Chhota Udaipur,,,,ChIJlwFwSANAYDkRos4iMvLccCY,2021-03-25,-24.0,,38.0,-33.0,-8.0,7.0
IN,India,Gujarat,Chhota Udaipur,,,,ChIJlwFwSANAYDkRos4iMvLccCY,2021-03-26,-24.0,,45.0,-35.0,-6.0,5.0
IN,India,Gujarat,Dahod,,,,ChIJkRqQVK8dYTkR4PC5P9Cp0_k,2020-02-15,-7.0,2.0,4.0,2.0,5.0,-2.0
IN,India,Gujarat,Dahod,,,,ChIJkRqQVK8dYTkR4PC5P9Cp0_k,2020-02-16,-9.0,2.0,0.0,6.0,4.0,-2.0
IN,India,Gujarat,Dahod,,,,ChIJkRqQVK8dYTkR4PC5P9Cp0_k,2020-02-17,-5.0,-1.0,-5.0,5.0,5.0,-1.0
IN,India,Gujarat,Dahod,,,,ChIJkRqQVK8dYTkR4PC5P9Cp0_k,2020-02-18,1.0,2.0,-6.0,5.0,3.0,0.0
IN,India,Gujarat,Dahod,,,,ChIJkRqQVK8dYTkR4PC5P9Cp0_k,2020-02-19,-5.0,0.0,-18.0,2.0,6.0,-1.0
IN,India,Gujarat,Dahod,,,,ChIJkRqQVK8dYTkR4PC5P9Cp0_k,2020-02-20,-2.0,5.0,-9.0,6.0,5.0,-1.0
IN,India,Gujarat,Dahod,,,,ChIJkRqQVK8dYTkR4PC5P9Cp0_k,2020-02-21,0.0,-10.0,3.0,-3.0,-24.0,3.0
