country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-17,-25.0,9.0,-11.0,-18.0,-23.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-18,-27.0,6.0,-17.0,-23.0,-17.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-19,-30.0,1.0,-13.0,-11.0,3.0,5.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-20,-26.0,3.0,-19.0,-25.0,18.0,4.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-21,-20.0,8.0,-13.0,-4.0,-23.0,7.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-22,-13.0,25.0,-2.0,4.0,-23.0,7.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-23,-12.0,37.0,1.0,15.0,-24.0,5.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-24,-25.0,32.0,-10.0,0.0,-36.0,6.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-25,-72.0,-57.0,-66.0,-63.0,-76.0,23.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-26,-41.0,-17.0,-28.0,-22.0,-15.0,9.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-27,-42.0,-23.0,-36.0,-19.0,6.0,7.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-28,-25.0,-1.0,-20.0,9.0,-27.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-29,-19.0,17.0,-8.0,-2.0,-28.0,9.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-30,-15.0,31.0,0.0,14.0,-29.0,7.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2020-12-31,-31.0,30.0,-11.0,6.0,-44.0,7.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-01,-76.0,-61.0,-61.0,-61.0,-78.0,22.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-02,-44.0,-16.0,-23.0,-9.0,-27.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-03,-47.0,-22.0,-35.0,-2.0,-4.0,6.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-04,-25.0,7.0,-2.0,-1.0,-28.0,9.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-05,-29.0,4.0,-13.0,-10.0,-30.0,12.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-06,-28.0,8.0,-9.0,-11.0,-30.0,12.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-07,-31.0,1.0,-10.0,-16.0,-31.0,13.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-08,-44.0,-15.0,-25.0,-30.0,-26.0,15.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-09,-49.0,-23.0,-32.0,-28.0,-7.0,12.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-10,-48.0,-25.0,-23.0,-40.0,-2.0,9.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-11,-59.0,-43.0,-44.0,-29.0,-66.0,19.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-12,-34.0,2.0,-16.0,-22.0,-28.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-13,-37.0,-4.0,-19.0,-18.0,-33.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-14,-41.0,-15.0,-23.0,-11.0,-34.0,11.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-15,-43.0,-15.0,-30.0,-40.0,-30.0,12.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-16,-48.0,-23.0,-30.0,-32.0,-15.0,9.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-17,-53.0,-30.0,-29.0,-41.0,-14.0,7.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-18,-44.0,-21.0,-27.0,-26.0,-32.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-19,-43.0,-16.0,-24.0,-34.0,-33.0,11.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-20,-44.0,-14.0,-29.0,-36.0,-34.0,12.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-21,-44.0,-18.0,-28.0,-35.0,-35.0,13.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-22,-48.0,-23.0,-36.0,-43.0,-27.0,14.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-23,-52.0,-28.0,-39.0,-39.0,-14.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-24,-49.0,-30.0,-27.0,-44.0,-10.0,6.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-25,-45.0,-22.0,-32.0,-28.0,-31.0,11.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-26,-44.0,-18.0,-30.0,-36.0,-32.0,12.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-27,-43.0,-15.0,-25.0,-23.0,-32.0,13.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-28,-43.0,-17.0,-28.0,-35.0,-32.0,13.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-29,-41.0,-12.0,-29.0,-42.0,-25.0,12.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-30,-41.0,-12.0,-25.0,-31.0,-8.0,6.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-01-31,-39.0,-13.0,-21.0,-35.0,-5.0,3.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-02-01,-34.0,-3.0,-23.0,-25.0,-29.0,9.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-02-02,-35.0,1.0,-25.0,-38.0,-30.0,10.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-02-03,-39.0,-5.0,-30.0,-31.0,-30.0,11.0
CO,Colombia,Caldas,Manizales,,,,ChIJQ77mcJFvR44RegoSeGbgTFU,2021-02-04,-38.0,-8.0,-26.0,-31.0,-30.0,11.0
