country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-07,-3.0,10.0,-31.0,-19.0,2.0,5.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-08,5.0,24.0,-25.0,-8.0,4.0,4.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-09,8.0,10.0,8.0,-3.0,24.0,-1.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-10,5.0,12.0,6.0,0.0,24.0,-2.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-11,10.0,6.0,1.0,-1.0,21.0,-1.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-12,14.0,12.0,5.0,0.0,22.0,-1.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-13,19.0,18.0,17.0,2.0,22.0,-2.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-14,21.0,15.0,-2.0,-7.0,7.0,1.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-15,5.0,18.0,10.0,-9.0,3.0,2.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-16,3.0,14.0,-7.0,-13.0,22.0,0.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-17,-4.0,15.0,-12.0,-12.0,16.0,1.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-18,-15.0,12.0,-15.0,-22.0,-1.0,6.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-19,-20.0,17.0,-17.0,-27.0,-4.0,7.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-20,-28.0,20.0,-13.0,-32.0,-7.0,8.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-21,-46.0,1.0,-38.0,-49.0,-15.0,11.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-22,-71.0,-25.0,-70.0,-70.0,-30.0,14.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-23,-75.0,-27.0,-69.0,-73.0,-41.0,20.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-24,-75.0,-30.0,-64.0,-73.0,-46.0,20.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-25,-75.0,-31.0,-58.0,-77.0,-47.0,22.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-26,-72.0,-26.0,-53.0,-77.0,-45.0,21.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-27,-70.0,-18.0,-46.0,-75.0,-42.0,20.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-28,-72.0,-11.0,-47.0,-78.0,-40.0,15.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-29,-72.0,-14.0,-52.0,-78.0,-27.0,13.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-30,-65.0,-22.0,-46.0,-74.0,-37.0,18.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-03-31,-64.0,-17.0,-44.0,-68.0,-37.0,17.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-01,-61.0,-16.0,-45.0,-69.0,-34.0,18.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-02,-59.0,-11.0,-40.0,-68.0,-33.0,18.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-03,-55.0,0.0,-27.0,-66.0,-31.0,16.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-04,-63.0,-6.0,-40.0,-71.0,-31.0,13.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-05,-67.0,-7.0,-47.0,-76.0,-26.0,12.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-06,-54.0,-7.0,-30.0,-64.0,-29.0,16.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-07,-49.0,-4.0,-27.0,-60.0,-28.0,14.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-08,-48.0,-4.0,-29.0,-57.0,-28.0,14.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-09,-44.0,22.0,-33.0,-53.0,-31.0,13.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-10,-80.0,-39.0,-54.0,-82.0,-74.0,25.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-11,-51.0,13.0,-28.0,-66.0,-28.0,12.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-12,-66.0,-6.0,-54.0,-74.0,-21.0,9.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-13,-45.0,-8.0,-29.0,-60.0,-23.0,14.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-14,-48.0,-8.0,-33.0,-55.0,-23.0,14.0
BR,Brazil,State of Minas Gerais,Governador Valadares,,,,ChIJ57eDMu2gsQARABls_EzvvOc,2020-04-15,-48.0,-7.0,-41.0,-54.0,-23.0,15.0
