country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-18,,8.0,,,1.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-19,1.0,16.0,-22.0,,9.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-20,,,-27.0,,1.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-21,,-2.0,,,3.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-22,,-5.0,,,1.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-23,,7.0,,,0.0,5.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-24,,-9.0,,,-2.0,5.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-25,,-3.0,,,4.0,5.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-26,,,-49.0,,0.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-27,,,-54.0,,-5.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-28,,-1.0,,,5.0,5.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-29,,-4.0,,,3.0,5.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-09-30,,6.0,,,0.0,4.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-01,,-3.0,,,-1.0,3.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-02,,,-55.0,,-3.0,8.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-03,,,-55.0,,3.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-04,,,-63.0,,-11.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-05,,4.0,,,2.0,6.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-06,,10.0,,,3.0,1.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-07,,9.0,,,5.0,2.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-08,,6.0,,,2.0,4.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-09,,11.0,,,8.0,4.0
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-10,,30.0,-20.0,,12.0,
BR,Brazil,State of Rio Grande do Sul,Canguçu,,,,ChIJ56nO3gkEEJURL5stCTa0YtU,2020-10-11,-30.0,,-20.0,,2.0,
