country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2020-12-29,,9.0,,-9.0,-14.0,9.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2020-12-30,,32.0,,-9.0,-14.0,7.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2020-12-31,,51.0,,-3.0,-42.0,9.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-01,-52.0,-73.0,,-75.0,-75.0,17.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-02,-10.0,0.0,,-17.0,-30.0,11.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-03,,,,,-16.0,
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-04,,2.0,,-13.0,-3.0,6.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-05,,2.0,,-7.0,0.0,6.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-06,,-2.0,,-20.0,1.0,6.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-07,,3.0,,-10.0,5.0,5.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-08,-3.0,3.0,,-21.0,3.0,7.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-09,-10.0,8.0,,-25.0,-3.0,6.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-10,,,,-36.0,-16.0,
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-11,,0.0,,-24.0,0.0,5.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-12,,-6.0,,-20.0,0.0,5.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-13,,-15.0,,-38.0,-3.0,4.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-14,,-15.0,,-29.0,-4.0,3.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-15,-25.0,-16.0,,-25.0,-8.0,4.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-16,-32.0,-22.0,,-48.0,-13.0,7.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-17,,,,-64.0,-30.0,
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-18,,-20.0,,-51.0,-13.0,5.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-19,,-28.0,,-56.0,-15.0,7.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-20,,-30.0,,-62.0,-18.0,6.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-21,,-21.0,,-51.0,-13.0,6.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-22,-40.0,-22.0,,-50.0,-14.0,8.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-23,-53.0,-23.0,,-50.0,-25.0,8.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-24,,,,-54.0,-29.0,
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-25,,-15.0,,-47.0,-13.0,6.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-26,,-14.0,,-38.0,-8.0,4.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-27,,-13.0,,-50.0,-5.0,4.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-28,,-12.0,,-37.0,-4.0,4.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-29,-22.0,-11.0,,-45.0,-4.0,5.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-30,-33.0,-11.0,,-43.0,-9.0,5.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-01-31,,,,-64.0,-13.0,
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-02-01,,-14.0,,-47.0,-3.0,3.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-02-02,,-13.0,,-42.0,-5.0,4.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-02-03,,-24.0,,-57.0,-3.0,2.0
BR,Brazil,State of Minas Gerais,Cambuí,,,,ChIJMarBI4Twy5QRq7p45ziPH0Q,2021-02-04,,-14.0,,-45.0,-3.0,1.0
