country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-06-28,,,40.0,,-5.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-06-29,,,43.0,,-15.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-06-30,,,33.0,,-13.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-01,,,35.0,,-15.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-02,,,43.0,,-12.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-03,,,,,-13.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-04,,,,,-11.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-05,,,,,-12.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-06,,,,,-17.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-07,,,43.0,,-12.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-08,,,33.0,,-12.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-09,,,36.0,,-16.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-10,,,40.0,,-14.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-11,,,43.0,,-3.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-12,,,33.0,,-2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-13,,,23.0,,-5.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-14,,,33.0,,-2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-15,,,32.0,,3.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-16,,,29.0,,1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-17,,,44.0,,-1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-18,,,51.0,,-1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-19,,,46.0,,3.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-20,,,33.0,,3.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-21,,,45.0,,0.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-22,,,19.0,,-2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-23,,,35.0,,-4.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-24,,,43.0,,1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-25,,,45.0,,-10.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-26,,,51.0,,-5.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-27,,,37.0,,-1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-28,,,44.0,,0.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-29,,,45.0,,2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-30,,,38.0,,3.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-07-31,,,42.0,,-2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-01,,,47.0,,-6.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-02,,,39.0,,0.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-03,,,36.0,,2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-04,,,48.0,,-1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-05,,,37.0,,2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-06,,,46.0,,-2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-07,,,20.0,,-1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-08,,,49.0,,-3.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-09,,,45.0,,-4.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-10,,,43.0,,-1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-11,,,46.0,,-1.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-12,,,43.0,,2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-13,,,55.0,,3.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-14,,,,,-6.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-15,,,,,-2.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-08-16,,,,,0.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-09-11,,,54.0,,-10.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-09-12,,,,,-15.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-09-13,,,50.0,,-14.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-09-14,,,45.0,,-4.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-09-15,9.0,,49.0,,-9.0,
AU,Australia,Queensland,Isaac Regional,,,,ChIJ3ze82rQ722sR-wi5G5haNUA,2020-09-16,15.0,,43.0,,-5.0,
