country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-04-27,-23.0,-21.0,,-37.0,-19.0,11.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-04-28,-26.0,-14.0,,-27.0,-34.0,12.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-04-29,-27.0,-11.0,,-40.0,-36.0,13.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-04-30,-12.0,22.0,,-30.0,-36.0,9.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-01,-80.0,-89.0,,-61.0,-79.0,29.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-02,-40.0,-16.0,,-49.0,-26.0,11.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-03,-69.0,,-8.0,-49.0,-29.0,
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-04,-15.0,-14.0,,-30.0,-17.0,10.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-05,-22.0,-13.0,,-28.0,-32.0,12.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-06,-29.0,-15.0,,-31.0,-34.0,14.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-07,-21.0,-12.0,,-32.0,-32.0,12.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-08,-19.0,-5.0,,-37.0,-20.0,12.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-09,-26.0,-11.0,,-23.0,-9.0,7.0
PL,Poland,Silesian Voivodeship,Wodzisław County,,,,ChIJS7qH1YdQEUcR6ELNWRzdAVM,2020-05-10,-46.0,-7.0,,-24.0,-19.0,5.0
