country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-02,,,,9.0,5.0,
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-03,19.0,22.0,,-40.0,-20.0,0.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-04,20.0,24.0,,,-39.0,4.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-05,18.0,26.0,,-22.0,-38.0,5.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-06,16.0,29.0,,15.0,-38.0,3.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-07,14.0,21.0,,-28.0,-18.0,0.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-08,28.0,34.0,,,-7.0,-4.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-09,,,,-4.0,7.0,
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-10,17.0,26.0,,-10.0,-19.0,0.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-11,12.0,26.0,,,-39.0,4.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-12,23.0,32.0,,-28.0,-38.0,3.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-13,13.0,36.0,,23.0,-38.0,3.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-14,17.0,60.0,,5.0,-30.0,1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-15,4.0,-69.0,,,-41.0,-1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-16,,,,-10.0,11.0,-6.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-17,,,,,-21.0,1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-18,,,,,-36.0,5.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-19,,,,,-35.0,4.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-20,,,,,-35.0,2.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-21,,,,,-16.0,1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-22,,,,,,-4.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-24,,,,,-15.0,1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-25,,,,,-34.0,3.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-26,,,,,-33.0,5.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-27,,,,,-34.0,5.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-28,,,,,-12.0,1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-29,,,,,,-3.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-30,,,,,,-6.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-08-31,,,,,-12.0,1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-01,,,,,-36.0,5.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-02,,,,,-29.0,0.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-03,,,,,-29.0,-2.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-04,,,,,-6.0,-5.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-05,,,,,,-3.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-07,,,,,-9.0,-2.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-08,,,,,-30.0,-1.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-09,,,,,-26.0,-2.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-10,,,,,-26.0,-5.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-11,25.0,14.0,,,-4.0,-10.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-12,55.0,14.0,,,-14.0,-9.0
PL,Poland,Lublin Voivodeship,Lubelski,,,,ChIJKSyUlr_5IkcR8MTkxa18AQM,2020-09-13,,,,3.0,-3.0,
