country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-17,-9.0,,-2.0,12.0,4.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-18,-3.0,,-3.0,12.0,4.0,0.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-19,-3.0,,3.0,2.0,7.0,0.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-20,-3.0,,2.0,15.0,8.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-21,-17.0,,8.0,3.0,-12.0,3.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-22,-6.0,,9.0,4.0,11.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-23,-3.0,,0.0,10.0,7.0,0.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-24,-12.0,,3.0,11.0,4.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-25,-15.0,,-1.0,1.0,-1.0,1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-26,1.0,,1.0,11.0,4.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-27,0.0,,4.0,8.0,4.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-28,-1.0,,3.0,4.0,6.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-02-29,-5.0,,2.0,6.0,12.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-01,5.0,,-2.0,14.0,6.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-02,-5.0,,5.0,10.0,2.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-03,0.0,,8.0,11.0,5.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-04,-6.0,,7.0,5.0,7.0,0.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-05,-7.0,,4.0,4.0,5.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-06,-7.0,,2.0,7.0,2.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-07,4.0,,11.0,15.0,5.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-08,20.0,,16.0,29.0,4.0,-4.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-09,-2.0,,31.0,16.0,-20.0,2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-10,-52.0,,24.0,-32.0,-50.0,11.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-11,-26.0,,18.0,-3.0,-26.0,6.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-12,-1.0,,18.0,14.0,-4.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-13,3.0,,10.0,11.0,-2.0,1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-14,-28.0,,2.0,-11.0,-8.0,7.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-15,0.0,,4.0,5.0,7.0,-1.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-16,-3.0,,5.0,19.0,3.0,-2.0
IN,India,Jharkhand,Latehar,,,,ChIJC-VDQWxyizkRn1zhQAwYD1I,2020-03-17,10.0,,8.0,7.0,2.0,0.0
