country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-01,-21.0,7.0,-7.0,-7.0,-4.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-02,-22.0,5.0,-5.0,-8.0,-4.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-03,-21.0,10.0,-5.0,-11.0,-4.0,7.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-04,-26.0,-2.0,-8.0,-12.0,-9.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-05,-23.0,2.0,-1.0,-15.0,-7.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-06,-23.0,-3.0,0.0,-19.0,-3.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-07,-18.0,6.0,4.0,-6.0,3.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-08,-19.0,4.0,1.0,-7.0,-6.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-09,-20.0,5.0,2.0,-8.0,-6.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-10,-15.0,16.0,0.0,-7.0,-4.0,6.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-11,-18.0,7.0,0.0,-2.0,-8.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-12,-15.0,19.0,1.0,-2.0,-5.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-13,-8.0,17.0,10.0,3.0,-8.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-14,-3.0,47.0,33.0,24.0,-5.0,7.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-15,-23.0,5.0,16.0,-5.0,-24.0,12.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-16,-15.0,18.0,17.0,5.0,-25.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-17,-8.0,37.0,20.0,11.0,-11.0,4.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-18,-15.0,15.0,4.0,11.0,-12.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-19,-16.0,21.0,6.0,1.0,-8.0,8.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-20,-17.0,12.0,6.0,-2.0,-3.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-21,-15.0,22.0,9.0,5.0,2.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-22,-18.0,17.0,1.0,2.0,-6.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-23,-21.0,11.0,1.0,-4.0,-7.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-24,-13.0,19.0,4.0,-5.0,-7.0,6.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-25,-16.0,12.0,-3.0,5.0,-10.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-26,-44.0,-23.0,-5.0,-36.0,-22.0,15.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-27,-14.0,11.0,0.0,-6.0,-7.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-02-28,-15.0,17.0,5.0,-4.0,3.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-01,-17.0,12.0,-8.0,-4.0,-7.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-02,-17.0,8.0,-6.0,-8.0,-8.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-03,-11.0,22.0,-5.0,-2.0,-8.0,6.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-04,-16.0,10.0,-9.0,0.0,-9.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-05,-16.0,14.0,-4.0,-4.0,-11.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-06,-15.0,11.0,-3.0,-7.0,-2.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-07,-13.0,18.0,-3.0,0.0,3.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-08,-14.0,11.0,-8.0,-2.0,-6.0,9.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-09,-15.0,11.0,-4.0,-2.0,-6.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-10,-9.0,30.0,-2.0,8.0,-4.0,6.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-11,-32.0,-7.0,-11.0,-11.0,-29.0,13.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-12,-18.0,15.0,-2.0,-4.0,-6.0,8.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-13,-18.0,7.0,-2.0,-10.0,-5.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-14,-18.0,13.0,0.0,-6.0,7.0,11.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-15,-18.0,9.0,-12.0,-2.0,-5.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-16,-19.0,2.0,-6.0,-7.0,-6.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-17,-12.0,20.0,-7.0,-4.0,-1.0,6.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-18,-16.0,6.0,-11.0,-3.0,-5.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-19,-14.0,15.0,-4.0,-6.0,-2.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-20,-15.0,11.0,-4.0,-12.0,3.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-21,-14.0,17.0,-1.0,-6.0,8.0,11.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-22,-13.0,16.0,-8.0,-4.0,-1.0,10.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-23,-15.0,11.0,-6.0,-7.0,-2.0,11.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-24,-9.0,23.0,-3.0,-2.0,1.0,7.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-25,-13.0,17.0,-5.0,6.0,-6.0,11.0
IN,India,Odisha,Jajpur,,,,ChIJUaF__olRGToRytdUUMxasS0,2021-03-26,-28.0,-5.0,-3.0,-25.0,-12.0,15.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-15,-4.0,-11.0,-5.0,0.0,4.0,1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-16,-5.0,-9.0,-8.0,0.0,1.0,2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-17,-1.0,-11.0,5.0,6.0,1.0,1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-18,-4.0,-11.0,9.0,1.0,2.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-19,-1.0,-6.0,0.0,12.0,14.0,-3.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-20,-2.0,-3.0,11.0,14.0,3.0,-1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-21,-10.0,-12.0,28.0,4.0,-11.0,2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-22,-9.0,-15.0,7.0,-3.0,-1.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-23,-15.0,-16.0,-8.0,-4.0,0.0,3.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-24,-11.0,-26.0,-8.0,0.0,1.0,4.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-25,-11.0,-20.0,-2.0,0.0,-1.0,3.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-26,1.0,-7.0,0.0,15.0,10.0,-3.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-27,-4.0,-5.0,4.0,10.0,1.0,-1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-28,-6.0,-7.0,1.0,9.0,5.0,-1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-02-29,-5.0,-10.0,-5.0,3.0,4.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-01,-3.0,-3.0,-14.0,10.0,4.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-02,1.0,-7.0,-2.0,7.0,0.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-03,-6.0,-15.0,2.0,2.0,-1.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-04,-1.0,-12.0,-1.0,14.0,12.0,-3.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-05,-4.0,-9.0,2.0,12.0,-3.0,1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-06,-1.0,-13.0,3.0,10.0,7.0,-1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-07,-4.0,-15.0,6.0,17.0,1.0,-1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-08,0.0,-7.0,-11.0,15.0,1.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-09,7.0,-8.0,5.0,12.0,-10.0,2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-10,-37.0,-35.0,-15.0,-23.0,-49.0,15.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-11,-5.0,-14.0,-2.0,18.0,5.0,-2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-12,-4.0,-15.0,3.0,11.0,-2.0,0.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-13,-7.0,-22.0,-2.0,1.0,4.0,-1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-14,-12.0,-19.0,1.0,8.0,-5.0,1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-15,-11.0,-15.0,-10.0,10.0,2.0,2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-16,-2.0,-13.0,7.0,11.0,-3.0,2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-17,-13.0,-15.0,15.0,7.0,-5.0,2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-18,-15.0,-10.0,11.0,7.0,7.0,1.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-19,-22.0,-26.0,2.0,-11.0,-7.0,5.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-20,-19.0,-21.0,7.0,-15.0,-2.0,2.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-21,-21.0,-15.0,5.0,-11.0,-5.0,4.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-22,-73.0,-68.0,-36.0,-68.0,-36.0,24.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-23,-44.0,-38.0,10.0,-51.0,-24.0,15.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-24,-61.0,-56.0,-1.0,-64.0,-38.0,21.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-25,-64.0,-56.0,-12.0,-66.0,-40.0,23.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-26,-64.0,-59.0,-15.0,-68.0,-46.0,26.0
IN,India,Odisha,Jharsuguda,,,,ChIJd9_gesXfIDoRXdCpVQqxWro,2020-03-27,-66.0,-61.0,-15.0,-72.0,-43.0,27.0
