country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-18,-29.0,-7.0,-34.0,-44.0,-42.0,19.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-19,-24.0,-3.0,-44.0,-37.0,-39.0,15.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-20,-27.0,-5.0,-16.0,-26.0,-8.0,
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-21,-31.0,-15.0,-41.0,-43.0,-11.0,
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-22,-32.0,-9.0,-40.0,-38.0,-42.0,18.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-23,-32.0,-9.0,-50.0,-40.0,-45.0,19.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-24,-31.0,-5.0,-40.0,-42.0,-42.0,19.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-25,-26.0,-5.0,-31.0,-43.0,-42.0,18.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-26,-23.0,1.0,-46.0,-36.0,-37.0,15.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-27,-27.0,-2.0,-50.0,-27.0,-12.0,
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-28,-27.0,-16.0,-38.0,-35.0,-17.0,
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-29,-30.0,-6.0,-51.0,-42.0,-43.0,18.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-06-30,-29.0,-12.0,-47.0,-40.0,-43.0,18.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-07-01,-28.0,-13.0,-23.0,-43.0,-42.0,18.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-07-02,-24.0,-13.0,-15.0,-43.0,-43.0,16.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-07-03,-21.0,-7.0,-44.0,-39.0,-39.0,14.0
AU,Australia,New South Wales,Waverley Council,,,,ChIJg7-VbZatEmsRJQw1y1_6uBk,2020-07-04,-27.0,-7.0,-38.0,-31.0,-13.0,
