country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-18,,,,-18.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-19,,,9.0,-1.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-20,,,3.0,-23.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-21,,,8.0,-29.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-22,,,-1.0,-35.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-23,,,7.0,-23.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-24,,,-23.0,-50.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-25,,,,-26.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-26,,,3.0,-19.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-27,,,2.0,-21.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-28,,,3.0,-38.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-29,,,16.0,-30.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-30,,,23.0,-32.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-01-31,,,3.0,-35.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-01,,,,1.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-02,,,27.0,-5.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-03,,,21.0,-16.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-04,,,20.0,-13.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-05,,,28.0,-9.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-06,,,30.0,-12.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-07,,,57.0,-7.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-08,,,,-19.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-09,,,19.0,-6.0,,
CO,Colombia,Narino,Chachagüí,,,,ChIJyWlwaUzZLo4RzBEEn3S7JRk,2021-02-10,,,19.0,-18.0,,
