country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-22,-63.0,-28.0,-30.0,-57.0,-24.0,10.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-23,-40.0,-14.0,-22.0,-43.0,-26.0,13.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-24,-47.0,-22.0,-33.0,-41.0,-30.0,15.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-25,-47.0,-24.0,-31.0,-46.0,-31.0,16.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-26,-48.0,-21.0,-24.0,-52.0,-31.0,15.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-27,-52.0,-26.0,-41.0,-57.0,-34.0,18.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-28,-57.0,-27.0,-45.0,-66.0,-27.0,20.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-29,-73.0,-48.0,-61.0,-84.0,-35.0,16.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-30,-49.0,-25.0,-35.0,-71.0,-39.0,19.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-03-31,-52.0,-28.0,-47.0,-68.0,-40.0,20.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-01,-52.0,-27.0,-44.0,-65.0,-41.0,20.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-02,-53.0,-26.0,-43.0,-69.0,-40.0,21.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-03,-54.0,-26.0,-45.0,-72.0,-41.0,22.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-04,-59.0,-30.0,-44.0,-77.0,-36.0,22.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-05,-72.0,-45.0,-56.0,-86.0,-37.0,17.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-06,-50.0,-24.0,-39.0,-73.0,-42.0,20.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-07,-53.0,-25.0,-49.0,-72.0,-43.0,21.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-08,-53.0,-26.0,-40.0,-73.0,-42.0,21.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-09,-55.0,-28.0,-46.0,-71.0,-41.0,21.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-10,-50.0,-17.0,-33.0,-75.0,-42.0,20.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-11,-95.0,-89.0,-88.0,-95.0,-85.0,43.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-12,-95.0,-89.0,-87.0,-95.0,-72.0,28.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-13,-39.0,5.0,-23.0,-71.0,-37.0,16.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-14,-46.0,-10.0,-34.0,-70.0,-38.0,17.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-15,-47.0,-16.0,-32.0,-70.0,-38.0,18.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-16,-46.0,-9.0,-33.0,-72.0,-37.0,17.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-17,-40.0,12.0,-13.0,-74.0,-37.0,14.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-18,-95.0,-89.0,-87.0,-95.0,-82.0,40.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-19,-94.0,-88.0,-85.0,-95.0,-66.0,24.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-20,-39.0,-1.0,-20.0,-66.0,-32.0,12.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-21,-33.0,16.0,-23.0,-64.0,-33.0,12.0
TR,Turkey,Gaziantep,Şehitkamil,,,,ChIJPxAVGR_9MRURJK8jIUkeV2w,2020-04-22,-28.0,36.0,-11.0,-62.0,-32.0,9.0
