country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-03,,,,-29.0,2.0,7.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-04,,,,-28.0,2.0,5.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-05,,,-23.0,-38.0,-6.0,10.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-06,,,-22.0,-45.0,0.0,8.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-07,,,,-29.0,-6.0,10.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-08,,,,-34.0,-5.0,9.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-09,,,,-22.0,-4.0,8.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-10,,,,-27.0,-2.0,10.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-11,-15.0,24.0,-15.0,-25.0,-3.0,8.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-12,-21.0,17.0,-15.0,-24.0,-9.0,12.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-13,-30.0,11.0,-17.0,-33.0,-4.0,9.0
IN,India,Assam,Baksa,,,,ChIJa9T3O7nYWzcRMy5AAhEpKwE,2020-09-14,-26.0,10.0,-25.0,-33.0,-8.0,14.0
