country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-07-29,36.0,16.0,168.0,23.0,-30.0,3.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-07-30,35.0,14.0,165.0,28.0,-31.0,2.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-07-31,10.0,15.0,93.0,20.0,-17.0,2.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-01,15.0,16.0,100.0,43.0,-6.0,-3.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-02,59.0,63.0,153.0,59.0,2.0,-5.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-03,16.0,10.0,58.0,4.0,-20.0,4.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-04,10.0,5.0,83.0,-8.0,-35.0,8.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-05,27.0,15.0,147.0,14.0,-34.0,5.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-06,33.0,14.0,187.0,25.0,-33.0,3.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-07,11.0,13.0,91.0,13.0,-18.0,2.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-08,12.0,16.0,80.0,23.0,-6.0,-2.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-09,45.0,46.0,123.0,26.0,-1.0,-5.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-10,29.0,18.0,99.0,5.0,-18.0,1.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-11,35.0,14.0,199.0,8.0,-31.0,2.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-12,38.0,20.0,193.0,20.0,-30.0,2.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-13,37.0,25.0,193.0,26.0,-32.0,1.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-14,25.0,47.0,102.0,27.0,-24.0,2.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-15,20.0,-64.0,156.0,51.0,-30.0,1.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-16,56.0,79.0,114.0,47.0,-2.0,-4.0
PL,Poland,Silesian Voivodeship,Cieszyn County,,,,ChIJ5c45KH4cFEcR0NDkxa18AQM,2020-08-17,,22.0,,,-17.0,2.0
