country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-09-26,,35.0,,,11.0,1.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-09-27,,,41.0,,18.0,
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-09-28,,,,,-2.0,1.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-09-29,,34.0,,,-2.0,1.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-09-30,,32.0,98.0,,-1.0,0.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-01,,36.0,,,1.0,-1.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-02,,33.0,,,-1.0,-2.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-03,,34.0,,,9.0,-2.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-04,,,43.0,,13.0,
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-05,,15.0,,,-6.0,-2.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-06,,29.0,,,-4.0,0.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-07,,18.0,79.0,,-3.0,0.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-08,,,,,-4.0,1.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-09,,33.0,,,-3.0,0.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-10,,24.0,144.0,,3.0,2.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-11,,,108.0,,10.0,
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-12,,,58.0,,-7.0,2.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-13,,12.0,,,-8.0,3.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-14,,-3.0,-11.0,,-22.0,9.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-15,,20.0,11.0,,-9.0,6.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-16,,23.0,54.0,,-10.0,5.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-17,,16.0,155.0,,4.0,4.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-18,,,-2.0,,-2.0,
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-19,,12.0,8.0,,-16.0,6.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-20,,22.0,57.0,,-14.0,7.0
PL,Poland,West Pomeranian Voivodeship,koszaliński,,,,ChIJWeTZZdbIAUcRUFBpS04f3J4,2020-10-21,,13.0,-11.0,,-15.0,8.0
