country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-02,,,,,-14.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-03,,12.0,,,-34.0,8.0
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-04,,3.0,,,-32.0,9.0
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-05,,10.0,,,-31.0,9.0
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-06,,8.0,,,-26.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-07,,9.0,,,-6.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-08,,,,,-20.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-09,,,,,-12.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-10,,40.0,,,-34.0,6.0
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-11,,,,,-79.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-12,,11.0,,,-36.0,8.0
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-13,,16.0,,,-30.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-14,,11.0,,,-13.0,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2020-11-15,,,,,-20.0,
