country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-15,9.0,-4.0,,-26.0,-29.0,7.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-16,7.0,1.0,,-23.0,-27.0,8.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-17,1.0,-1.0,,-19.0,-22.0,7.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-18,5.0,3.0,,-19.0,-26.0,9.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-19,-2.0,-5.0,,-21.0,-22.0,5.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-20,2.0,-4.0,,,11.0,
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-21,5.0,-13.0,,,14.0,
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-22,13.0,-3.0,,-34.0,-31.0,6.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-23,16.0,2.0,,-26.0,-27.0,6.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-24,8.0,0.0,,-27.0,-26.0,5.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-25,11.0,6.0,,-21.0,-27.0,5.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-26,-2.0,-5.0,,-17.0,-25.0,4.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-27,-2.0,-7.0,,,6.0,
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-28,10.0,-8.0,,,5.0,
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-29,11.0,-1.0,,-35.0,-26.0,7.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-06-30,8.0,19.0,,-26.0,-27.0,8.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-01,7.0,17.0,,-26.0,-22.0,5.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-02,4.0,17.0,,-14.0,-23.0,6.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-03,4.0,8.0,,-27.0,-22.0,5.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-04,-3.0,7.0,,,5.0,
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-05,2.0,2.0,,,-2.0,
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-06,11.0,12.0,,-30.0,-26.0,7.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-07,19.0,22.0,,-28.0,-25.0,6.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-08,14.0,15.0,,-34.0,-26.0,6.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-09,9.0,13.0,,-27.0,-25.0,7.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-10,7.0,11.0,,-31.0,-23.0,4.0
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-11,4.0,4.0,,,12.0,
NL,Netherlands,South Holland,Hellevoetsluis,,,,ChIJG6h_UrFRxEcRw_8srPUOFQs,2020-07-12,25.0,8.0,,,9.0,
