country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-10,,,,,-16.0,4.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-11,-18.0,13.0,54.0,,-13.0,4.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-12,-24.0,10.0,50.0,,-7.0,3.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-13,-26.0,12.0,43.0,,-8.0,1.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-14,-17.0,12.0,45.0,,-13.0,4.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-15,-11.0,18.0,52.0,,-15.0,4.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-16,-20.0,11.0,36.0,,-14.0,4.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-17,-19.0,5.0,24.0,,-15.0,5.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-18,-14.0,17.0,55.0,,-12.0,5.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-19,-21.0,15.0,44.0,,-5.0,3.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-20,-21.0,11.0,43.0,,-9.0,2.0
TR,Turkey,Batman,,,TR-72,,ChIJT292SzdHC0ARlJbust6-JJk,2020-09-21,-15.0,13.0,43.0,,-15.0,5.0
