country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-21,-10.0,11.0,-8.0,-42.0,16.0,-2.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-22,-20.0,0.0,1.0,-49.0,-9.0,-1.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-23,-16.0,-2.0,-18.0,-47.0,-10.0,3.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-24,-22.0,-16.0,78.0,-65.0,-61.0,10.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-25,-31.0,-43.0,124.0,-68.0,-68.0,8.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-26,-19.0,-12.0,30.0,-59.0,-34.0,6.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-27,-11.0,-4.0,-30.0,-46.0,6.0,3.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-28,-12.0,2.0,-48.0,-50.0,6.0,5.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-02-29,-4.0,7.0,-19.0,-54.0,2.0,4.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-01,-21.0,-4.0,-50.0,-56.0,-6.0,7.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-02,-17.0,-2.0,-43.0,-43.0,9.0,4.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-03,-3.0,1.0,-18.0,-45.0,20.0,-1.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-04,-9.0,-3.0,-33.0,-43.0,18.0,0.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-05,-7.0,1.0,-38.0,-41.0,18.0,0.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-06,0.0,10.0,-23.0,-40.0,21.0,-1.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-07,3.0,8.0,-37.0,-52.0,4.0,2.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-08,8.0,6.0,-36.0,-54.0,-2.0,4.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-09,-6.0,-1.0,-18.0,-41.0,21.0,-1.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-10,1.0,1.0,-15.0,-43.0,21.0,-1.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-11,-4.0,-2.0,-14.0,-41.0,19.0,-2.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-12,-6.0,-1.0,-27.0,-42.0,18.0,0.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-13,-7.0,3.0,-23.0,-44.0,20.0,-1.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-14,-3.0,3.0,-6.0,-53.0,4.0,1.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-15,-13.0,-3.0,-20.0,-60.0,-3.0,4.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-16,-18.0,6.0,-14.0,-46.0,17.0,0.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-17,-23.0,12.0,-19.0,-59.0,5.0,5.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-18,-31.0,-1.0,-25.0,-61.0,-6.0,8.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-19,-46.0,0.0,-40.0,-66.0,-17.0,12.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-20,-57.0,-4.0,-49.0,-70.0,-25.0,15.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-21,-76.0,-26.0,-73.0,-78.0,-40.0,18.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-22,-81.0,-48.0,-86.0,-82.0,-42.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-23,-76.0,-33.0,-70.0,-80.0,-49.0,22.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-24,-75.0,-37.0,-66.0,-83.0,-54.0,24.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-25,-74.0,-35.0,-63.0,-83.0,-55.0,24.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-26,-73.0,-34.0,-64.0,-81.0,-54.0,25.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-27,-72.0,-30.0,-60.0,-80.0,-51.0,24.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-28,-75.0,-33.0,-59.0,-80.0,-43.0,18.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-29,-74.0,-44.0,-65.0,-81.0,-34.0,16.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-30,-69.0,-31.0,-51.0,-79.0,-48.0,21.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-03-31,-67.0,-24.0,-49.0,-80.0,-48.0,21.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-01,-67.0,-23.0,-59.0,-80.0,-49.0,21.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-02,-65.0,-20.0,-53.0,-79.0,-49.0,22.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-03,-69.0,-19.0,-56.0,-79.0,-46.0,22.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-04,-73.0,-20.0,-60.0,-80.0,-37.0,16.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-05,-75.0,-36.0,-72.0,-81.0,-34.0,16.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-06,-64.0,-20.0,-49.0,-77.0,-41.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-07,-60.0,-14.0,-34.0,-76.0,-41.0,18.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-08,-60.0,-10.0,-55.0,-76.0,-42.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-09,-58.0,6.0,-54.0,-76.0,-45.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-10,-79.0,-38.0,-63.0,-87.0,-72.0,28.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-11,-68.0,-16.0,-58.0,-78.0,-35.0,15.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-12,-75.0,-32.0,-73.0,-81.0,-29.0,15.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-13,-64.0,-26.0,-52.0,-76.0,-39.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-14,-60.0,-22.0,-37.0,-78.0,-39.0,18.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-15,-61.0,-21.0,-43.0,-77.0,-40.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-16,-62.0,-19.0,-43.0,-76.0,-40.0,20.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-17,-64.0,-13.0,-53.0,-78.0,-38.0,20.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-18,-68.0,-18.0,-54.0,-80.0,-28.0,14.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-19,-74.0,-29.0,-64.0,-81.0,-28.0,15.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-20,-76.0,-39.0,-47.0,-86.0,-66.0,24.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-21,-77.0,-45.0,-36.0,-89.0,-71.0,25.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-22,-59.0,-16.0,-37.0,-75.0,-36.0,17.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-23,-60.0,-20.0,-43.0,-75.0,-38.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-24,-63.0,-19.0,-46.0,-75.0,-35.0,19.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-25,-67.0,-23.0,-49.0,-78.0,-26.0,14.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-26,-73.0,-34.0,-58.0,-82.0,-24.0,15.0
BR,Brazil,State of Espírito Santo,Vila Velha,,,,ChIJh2lbYjUWuAARHFrjLy2syXs,2020-04-27,-64.0,-28.0,-46.0,-77.0,-36.0,18.0
