country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-08-13,,-4.0,,,-51.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-08-14,,-14.0,,,-48.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-08-15,,-12.0,,,-13.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-11,,-1.0,,,-25.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-12,,,,,-4.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-14,,2.0,,,-22.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-15,,,,,-25.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-16,,-4.0,,,-24.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-17,,,,,-23.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-18,,-8.0,,,-20.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-19,,-9.0,,,-14.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-21,,,,,-26.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-22,,0.0,,,-19.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-23,,-4.0,,,-18.0,4.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-24,,6.0,,,-23.0,6.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-25,,-1.0,,,-19.0,3.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-26,-2.0,-4.0,,,-2.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-28,,-7.0,,,-16.0,6.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-29,,0.0,,,-20.0,6.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-09-30,,-3.0,,,-19.0,6.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-01,,-6.0,,,-24.0,9.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-02,,3.0,,,-16.0,6.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-03,,-9.0,,,-9.0,
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-05,,-4.0,,,-24.0,8.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-06,,4.0,,,-22.0,8.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-07,,-10.0,,,-23.0,8.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-08,,-10.0,,,-25.0,10.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-09,,2.0,,,-18.0,6.0
NL,Netherlands,Gelderland,Druten,,,,ChIJGy-Bkef_xkcRXoDkEpRIccw,2020-10-10,,-4.0,,,-8.0,
