country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-21,-23.0,-13.0,-22.0,-45.0,-32.0,14.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-22,-21.0,-10.0,19.0,-43.0,-32.0,12.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-23,-20.0,-8.0,12.0,-41.0,-34.0,12.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-24,-25.0,-15.0,-9.0,-37.0,-1.0,6.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-25,-26.0,-12.0,32.0,-34.0,2.0,4.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-26,-6.0,-10.0,29.0,-44.0,-44.0,13.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-27,-10.0,-10.0,-12.0,-45.0,-44.0,15.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-28,-9.0,-11.0,8.0,-46.0,-43.0,14.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-29,-9.0,-10.0,-7.0,-48.0,-44.0,15.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-30,-10.0,-6.0,20.0,-41.0,-42.0,13.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-10-31,-23.0,-9.0,-18.0,-38.0,2.0,6.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-11-01,-19.0,-12.0,-8.0,-32.0,3.0,3.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-11-02,2.0,-4.0,-5.0,-40.0,-33.0,11.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-11-03,2.0,-2.0,-13.0,-42.0,-31.0,11.0
GB,United Kingdom,Milton Keynes,,,GB-MIK,,ChIJPbtYnTiqd0gRgJ_Du6gcDgM,2020-11-04,5.0,-3.0,3.0,-41.0,-29.0,10.0
