country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-18,,,,,-33.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-19,,,,,-31.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-20,,,,,-34.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-21,,13.0,,-16.0,-30.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-22,,,,-4.0,-30.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-23,,,-60.0,-53.0,-47.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-24,,,,-66.0,-46.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-25,,,,,-31.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-26,,,,,-28.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-27,,,,,-36.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-28,,12.0,,-25.0,-32.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-29,,,,,-32.0,
TR,Turkey,Aydın,Çine,,,,ChIJzVVoUHwvvxQRmqWNc0rNs_I,2021-01-30,,,-64.0,-49.0,-48.0,
