country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-24,-43.0,26.0,-54.0,-43.0,-44.0,14.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-25,-84.0,-77.0,-63.0,-74.0,-74.0,19.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-26,-36.0,-3.0,-36.0,-28.0,-11.0,10.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-27,-45.0,-9.0,-66.0,-33.0,-6.0,11.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-28,-23.0,18.0,-32.0,-27.0,-20.0,10.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-29,-25.0,17.0,-28.0,-28.0,-24.0,11.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-30,-19.0,43.0,-20.0,-26.0,-22.0,8.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-12-31,-49.0,25.0,-21.0,-46.0,-46.0,13.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-01,-79.0,-74.0,-25.0,-73.0,-74.0,18.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-02,-56.0,-22.0,-63.0,-44.0,-27.0,14.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-03,-43.0,-3.0,-47.0,-28.0,-5.0,9.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-04,-31.0,13.0,-23.0,-27.0,-19.0,9.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-05,-32.0,9.0,-18.0,-27.0,-21.0,11.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-06,-31.0,10.0,-22.0,-28.0,-19.0,10.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-07,-31.0,9.0,-11.0,-27.0,-18.0,11.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-08,-24.0,16.0,1.0,-23.0,-16.0,9.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-09,-27.0,11.0,-23.0,-18.0,1.0,7.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-10,-34.0,6.0,-20.0,-21.0,1.0,6.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-11,-27.0,12.0,-20.0,-26.0,-16.0,8.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-12,-32.0,2.0,-14.0,-28.0,-20.0,10.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-13,-32.0,4.0,-20.0,-31.0,-21.0,8.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-14,-35.0,-2.0,-16.0,-33.0,-21.0,8.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-15,-30.0,1.0,1.0,-30.0,-21.0,7.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-16,-33.0,-3.0,-11.0,-24.0,-7.0,4.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-17,-36.0,-4.0,0.0,-22.0,-6.0,3.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-18,-34.0,-2.0,-11.0,-31.0,-21.0,6.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-19,-32.0,0.0,-10.0,-30.0,-22.0,7.0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2021-01-20,-50.0,-21.0,15.0,-55.0,-56.0,14.0
