country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-01-31,-84.0,,-68.0,,-49.0,17.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-01,-24.0,111.0,8.0,,-16.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-02,-29.0,81.0,0.0,,-18.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-03,-35.0,83.0,-12.0,,-20.0,8.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-04,-34.0,83.0,-11.0,,-15.0,9.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-05,-24.0,132.0,1.0,,-14.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-06,-77.0,-35.0,-45.0,,-44.0,18.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-07,-77.0,-35.0,-50.0,,-46.0,15.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-08,-23.0,110.0,17.0,,-17.0,4.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-09,-26.0,87.0,5.0,,-17.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-10,-29.0,95.0,-5.0,,-20.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-11,-31.0,79.0,2.0,,-14.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-12,-18.0,133.0,21.0,,-13.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-13,-75.0,-28.0,-47.0,,-42.0,17.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-14,-77.0,-28.0,-40.0,,-43.0,14.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-15,-19.0,137.0,21.0,,-15.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-16,-23.0,103.0,-2.0,,-14.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-17,-36.0,88.0,-26.0,,-18.0,9.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-18,-37.0,79.0,-29.0,,-12.0,10.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-19,-30.0,117.0,-29.0,,-11.0,11.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-20,-74.0,-29.0,-51.0,,-43.0,21.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-21,-75.0,,-52.0,,-42.0,16.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-22,-18.0,134.0,15.0,,-14.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-23,-21.0,104.0,1.0,,-12.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-24,-30.0,96.0,2.0,,-14.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-25,-30.0,97.0,-9.0,,-11.0,8.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-26,-17.0,148.0,19.0,,-9.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-27,-72.0,-27.0,-39.0,,-38.0,16.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-02-28,-74.0,,-42.0,,-39.0,12.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-01,-21.0,114.0,7.0,,-13.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-02,-12.0,113.0,4.0,,-10.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-03,-22.0,90.0,-6.0,,-13.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-04,-32.0,59.0,-26.0,,-7.0,8.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-05,-14.0,140.0,24.0,,-4.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-06,-20.0,62.0,32.0,,3.0,3.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-07,-31.0,40.0,-1.0,,-6.0,4.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-08,-18.0,106.0,5.0,,-12.0,4.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-09,-16.0,91.0,10.0,,-9.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-10,-25.0,88.0,3.0,,-12.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-11,-25.0,92.0,9.0,,-4.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-12,-24.0,109.0,-12.0,,-7.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-13,-15.0,59.0,31.0,,3.0,2.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-14,-30.0,47.0,1.0,,-5.0,2.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-15,-23.0,103.0,1.0,,-10.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-16,-13.0,108.0,6.0,,-7.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-17,-17.0,106.0,13.0,,-11.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-18,-26.0,82.0,3.0,,-3.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-19,-13.0,147.0,12.0,,-2.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-20,-18.0,64.0,8.0,,4.0,2.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-21,-29.0,37.0,38.0,,-1.0,1.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-22,-18.0,107.0,9.0,,-9.0,4.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-23,-29.0,68.0,-21.0,,-6.0,5.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-24,-23.0,99.0,-1.0,,-10.0,6.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-25,-27.0,80.0,-9.0,,-2.0,7.0
TR,Turkey,Siirt,Siirt Merkez,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2021-03-26,-18.0,129.0,-9.0,,-3.0,6.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-15,10.0,5.0,1.0,3.0,11.0,
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-16,9.0,2.0,15.0,6.0,5.0,
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-17,13.0,6.0,15.0,10.0,12.0,-1.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-18,15.0,13.0,0.0,7.0,13.0,-2.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-19,7.0,5.0,3.0,2.0,13.0,-2.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-20,18.0,12.0,11.0,9.0,13.0,-1.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-21,2.0,-4.0,-8.0,2.0,7.0,2.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-22,-2.0,0.0,-11.0,-3.0,14.0,
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-23,9.0,-4.0,4.0,1.0,10.0,
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-24,4.0,-2.0,0.0,10.0,13.0,-1.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-25,11.0,9.0,2.0,12.0,15.0,-1.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-26,7.0,3.0,7.0,7.0,13.0,-2.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-27,25.0,7.0,31.0,8.0,15.0,-1.0
TR,Turkey,Sinop,,,TR-57,,ChIJh6ciCVKNhUARXCW1s5P8-g4,2020-02-28,8.0,-11.0,7.0,3.0,9.0,0.0
